"","CITATION","SAMPLE NAME","TECTONIC SETTING","LOCATION","LOCATION COMMENT","LATITUDE (MIN.)","LATITUDE (MAX.)","LONGITUDE (MIN.)","LONGITUDE (MAX.)","LAND/SEA (SAMPLING)","ELEVATION (MIN.)","ELEVATION (MAX.)","ROCK NAME","ROCK TEXTURE","DRILLING DEPTH (MIN.)","DRILLING DEPTH (MAX.)","ALTERATION","MINERAL","SPOT","CRYSTAL","RIM/CORE (MINERAL GRAINS)","GRAIN SIZE","PRIMARY/SECONDARY","SIO2","TIO2","AL2O3","CR2O3","FEOT","CAO","MGO","MNO","K2O","NA2O","P2O5","H20","F","CL","NIO","CUO","COO","ZNO","AS_ppm","PBO","S","ZRO2","GROUP"
"793","[17614] CHAKHMOURADIAN A. R. (2013)","samp. UV420","CONTINENTAL FLOOD BASALT","SIBERIAN TRAPS / YAKUTIAN KIMBERLITE FIELDS / UDACHNAYA KIMBERLITE","UDACHNAYA-EAST PIPE, NW DALDYN FIELD",66.43,66.43,112.32,112.32,"subaerial",NA,NA,"KIMBERLITE",NA,NA,NA,NA,"PEROVSKITE",NA,NA,NA,NA,"primary",0.03,52.816,0.319,0.017,1.243,34.638,0.05,0.045,0.03,0.967,0.02,0.19,0.232,0.00566666666666667,0.0577,0,0,0.11,0,0,0,0.132,"PEROVSKITE"
"794","[17614] CHAKHMOURADIAN A. R. (2013)","samp. UV420","CONTINENTAL FLOOD BASALT","SIBERIAN TRAPS / YAKUTIAN KIMBERLITE FIELDS / UDACHNAYA KIMBERLITE","UDACHNAYA-EAST PIPE, NW DALDYN FIELD",66.43,66.43,112.32,112.32,"subaerial",NA,NA,"KIMBERLITE",NA,NA,NA,NA,"PEROVSKITE",NA,NA,NA,NA,"primary",0.228,53.704,0.254,0.02,1.509,35.066,0.05,0.01515,0.0705,0.947,0.0337,0.19,0.155,0.00566666666666667,0.037,0,0,0,0,0,0,0.094,"PEROVSKITE"
"795","[17614] CHAKHMOURADIAN A. R. (2013)","samp. UV420","CONTINENTAL FLOOD BASALT","SIBERIAN TRAPS / YAKUTIAN KIMBERLITE FIELDS / UDACHNAYA KIMBERLITE","UDACHNAYA-EAST PIPE, NW DALDYN FIELD",66.43,66.43,112.32,112.32,"subaerial",NA,NA,"KIMBERLITE",NA,NA,NA,NA,"PEROVSKITE",NA,NA,NA,NA,"primary",0.0056,53.128,0.34,0.05858,1.373,34.96,0.026,0,0.034,0.938,0.03225,0.42,0.038,0,0.0326,0,0,0,0,0.25,0,0.099,"PEROVSKITE"
"796","[17614] CHAKHMOURADIAN A. R. (2013)","samp. UV420","CONTINENTAL FLOOD BASALT","SIBERIAN TRAPS / YAKUTIAN KIMBERLITE FIELDS / UDACHNAYA KIMBERLITE","UDACHNAYA-EAST PIPE, NW DALDYN FIELD",66.43,66.43,112.32,112.32,"subaerial",NA,NA,"KIMBERLITE",NA,NA,NA,NA,"PEROVSKITE",NA,NA,NA,NA,"primary",0.0573,52.559,0.337,0,1.889,34.871,0.106,0,0.05,0.915,0.0383636363636364,0.42,0,0.003,9e-04,0,0,0,0,0,0,0.209,"PEROVSKITE"
"797","[17614] CHAKHMOURADIAN A. R. (2013)","samp. UV420","CONTINENTAL FLOOD BASALT","SIBERIAN TRAPS / YAKUTIAN KIMBERLITE FIELDS / UDACHNAYA KIMBERLITE","UDACHNAYA-EAST PIPE, NW DALDYN FIELD",66.43,66.43,112.32,112.32,"subaerial",NA,NA,"KIMBERLITE",NA,NA,NA,NA,"PEROVSKITE",NA,NA,NA,NA,"primary",0.01,54.295,0.371,2e-04,1.377,37.309,0.06,0,0.003,0.482,0.0301111111111111,0.19,0.3,0,0.05,0,0,0,0,0,0,0.124,"PEROVSKITE"
"798","[17614] CHAKHMOURADIAN A. R. (2013)","samp. UV420","CONTINENTAL FLOOD BASALT","SIBERIAN TRAPS / YAKUTIAN KIMBERLITE FIELDS / UDACHNAYA KIMBERLITE","UDACHNAYA-EAST PIPE, NW DALDYN FIELD",66.43,66.43,112.32,112.32,"subaerial",NA,NA,"KIMBERLITE",NA,NA,NA,NA,"PEROVSKITE",NA,NA,NA,NA,"primary",0.04,53.839,0.464,0,1.257,37.943,0.05,0.02,0.031,0.322,0.0426,0.33,0.054,0.00566666666666667,0.052,0,0,0,0,0.25,0,0.183,"PEROVSKITE"
"799","[17614] CHAKHMOURADIAN A. R. (2013)","samp. UV420","CONTINENTAL FLOOD BASALT","SIBERIAN TRAPS / YAKUTIAN KIMBERLITE FIELDS / UDACHNAYA KIMBERLITE","UDACHNAYA-EAST PIPE, NW DALDYN FIELD",66.43,66.43,112.32,112.32,"subaerial",NA,NA,"KIMBERLITE",NA,NA,NA,NA,"PEROVSKITE",NA,NA,NA,NA,"primary",3e-04,53.719,0.438,0.03,1.93,38.045,0,0.00666666666666667,0,0.363,0.07,0.33,0.099,0.003,0.026,0,0,0.14,0,0.16,0,0.284,"PEROVSKITE"
"800","[17614] CHAKHMOURADIAN A. R. (2013)","samp. UV420","CONTINENTAL FLOOD BASALT","SIBERIAN TRAPS / YAKUTIAN KIMBERLITE FIELDS / UDACHNAYA KIMBERLITE","UDACHNAYA-EAST PIPE, NW DALDYN FIELD",66.43,66.43,112.32,112.32,"subaerial",NA,NA,"KIMBERLITE",NA,NA,NA,NA,"PEROVSKITE",NA,NA,NA,NA,"primary",0.19,54.12,0.391,0,1.19,37.535,0.06,0,0.05959,0.44,0.034,0.19,0.08,0,0.032,0,0,0,0,0,0,0.18,"PEROVSKITE"
"801","[17614] CHAKHMOURADIAN A. R. (2013)","samp. UV420","CONTINENTAL FLOOD BASALT","SIBERIAN TRAPS / YAKUTIAN KIMBERLITE FIELDS / UDACHNAYA KIMBERLITE","UDACHNAYA-EAST PIPE, NW DALDYN FIELD",66.43,66.43,112.32,112.32,"subaerial",NA,NA,"KIMBERLITE",NA,NA,NA,NA,"PEROVSKITE",NA,NA,NA,NA,"primary",0.117,53.518,0.365,0.0012,1.121,36.127,0.12,0,0.0519,0.644,0.0269,0.33,0.123,0,0.0237,0,0,0,0,0,0,0.176,"PEROVSKITE"
"802","[17614] CHAKHMOURADIAN A. R. (2013)","samp. UV420","CONTINENTAL FLOOD BASALT","SIBERIAN TRAPS / YAKUTIAN KIMBERLITE FIELDS / UDACHNAYA KIMBERLITE","UDACHNAYA-EAST PIPE, NW DALDYN FIELD",66.43,66.43,112.32,112.32,"subaerial",NA,NA,"KIMBERLITE",NA,NA,NA,NA,"PEROVSKITE",NA,NA,NA,NA,"primary",0.0591,53.153,0.456,0,1.058,37.602,0.067,0.059,0.03,0.381,0.0305,0.19,0.222,0,0,0,0,0,0,0,0,0.363,"PEROVSKITE"
"803","[17614] CHAKHMOURADIAN A. R. (2013)","samp. UV420","CONTINENTAL FLOOD BASALT","SIBERIAN TRAPS / YAKUTIAN KIMBERLITE FIELDS / UDACHNAYA KIMBERLITE","UDACHNAYA-EAST PIPE, NW DALDYN FIELD",66.43,66.43,112.32,112.32,"subaerial",NA,NA,"KIMBERLITE",NA,NA,NA,NA,"PEROVSKITE",NA,NA,NA,NA,"primary",0.0585,52.788,0.454,0,1.24,36.817,0.09,0.02,0.04,0.515,0.0238888888888889,0.33,0.117,0.003,0,0,0,0,0,0.25,0,0.282,"PEROVSKITE"
"804","[17614] CHAKHMOURADIAN A. R. (2013)","samp. UVK24-04","CONTINENTAL FLOOD BASALT","SIBERIAN TRAPS / YAKUTIAN KIMBERLITE FIELDS / UDACHNAYA KIMBERLITE","UDACHNAYA-EAST PIPE, NW DALDYN FIELD",66.43,66.43,112.32,112.32,"subaerial",NA,NA,"KIMBERLITE",NA,NA,NA,NA,"PEROVSKITE",NA,NA,NA,NA,"primary",0.06,52.497,0.32,0.047,2.1,35.107,0.09,0.044,0.06,0.961,0.0318,0.19,0.184,0.00566666666666667,0.012,0,0,0,0,0,0,0.122,"PEROVSKITE"
"805","[17614] CHAKHMOURADIAN A. R. (2013)","samp. UVK24-04","CONTINENTAL FLOOD BASALT","SIBERIAN TRAPS / YAKUTIAN KIMBERLITE FIELDS / UDACHNAYA KIMBERLITE","UDACHNAYA-EAST PIPE, NW DALDYN FIELD",66.43,66.43,112.32,112.32,"subaerial",NA,NA,"KIMBERLITE",NA,NA,NA,NA,"PEROVSKITE",NA,NA,NA,NA,"primary",0.759,50.785,0.481,0.342,4.732948,34.497,1.89,0,0.071,0.862,0.05,0.42,0.099,0.003,0.066,0,0,1.889767,0,0,0,0.286,"PEROVSKITE"
"806","[17614] CHAKHMOURADIAN A. R. (2013)","samp. UVK24-04","CONTINENTAL FLOOD BASALT","SIBERIAN TRAPS / YAKUTIAN KIMBERLITE FIELDS / UDACHNAYA KIMBERLITE","UDACHNAYA-EAST PIPE, NW DALDYN FIELD",66.43,66.43,112.32,112.32,"subaerial",NA,NA,"KIMBERLITE",NA,NA,NA,NA,"PEROVSKITE",NA,NA,NA,NA,"primary",0,49.863,0.511,0.02,2.88,34.352,0.0601052812135357,0,0.05,0.867,0.01,0.19,0.043,0.003,0.035,0,0,0,0,0,0,0.349,"PEROVSKITE"
"807","[17614] CHAKHMOURADIAN A. R. (2013)","samp. UVK24-04","CONTINENTAL FLOOD BASALT","SIBERIAN TRAPS / YAKUTIAN KIMBERLITE FIELDS / UDACHNAYA KIMBERLITE","UDACHNAYA-EAST PIPE, NW DALDYN FIELD",66.43,66.43,112.32,112.32,"subaerial",NA,NA,"KIMBERLITE",NA,NA,NA,NA,"PEROVSKITE",NA,NA,NA,NA,"primary",0.111,52.093,0.302,0,1.36,34.908,0.059,0,0.061924537037037,0.916,0.0247,0.42,0.098,0.00566666666666667,0,0,0,0.11,0,0,0,0.154,"PEROVSKITE"
"808","[17614] CHAKHMOURADIAN A. R. (2013)","samp. UVK24-04","CONTINENTAL FLOOD BASALT","SIBERIAN TRAPS / YAKUTIAN KIMBERLITE FIELDS / UDACHNAYA KIMBERLITE","UDACHNAYA-EAST PIPE, NW DALDYN FIELD",66.43,66.43,112.32,112.32,"subaerial",NA,NA,"KIMBERLITE",NA,NA,NA,NA,"PEROVSKITE",NA,NA,NA,NA,"primary",0.01,51.704,0.48,0,2.524,36.096,0.05,0.02,0.028,0.622,0.0238888888888889,0.19,0,0.003,0,0,0,0,0,0,0,0.307,"PEROVSKITE"
"809","[17614] CHAKHMOURADIAN A. R. (2013)","samp. UVK24-04","CONTINENTAL FLOOD BASALT","SIBERIAN TRAPS / YAKUTIAN KIMBERLITE FIELDS / UDACHNAYA KIMBERLITE","UDACHNAYA-EAST PIPE, NW DALDYN FIELD",66.43,66.43,112.32,112.32,"subaerial",NA,NA,"KIMBERLITE",NA,NA,NA,NA,"PEROVSKITE",NA,NA,NA,NA,"primary",0.05,52.47,0.455,0.01,2.297,37.551,0.136,0.02,0.077,0.46,0,0.42,0.217,0.003,0.01,0,0,0,0,0,0,0.366,"PEROVSKITE"
"810","[17614] CHAKHMOURADIAN A. R. (2013)","samp. UVK24-04","CONTINENTAL FLOOD BASALT","SIBERIAN TRAPS / YAKUTIAN KIMBERLITE FIELDS / UDACHNAYA KIMBERLITE","UDACHNAYA-EAST PIPE, NW DALDYN FIELD",66.43,66.43,112.32,112.32,"subaerial",NA,NA,"KIMBERLITE",NA,NA,NA,NA,"PEROVSKITE",NA,NA,NA,NA,"primary",0.05,52.544,0.407,0,1.276125,36.637,0.07,0.025,0.036,0.575,0.02,0.42,0.184,0.003,0.0188,0,0,0,0,0.25,0,0.229,"PEROVSKITE"
"811","[17614] CHAKHMOURADIAN A. R. (2013)","samp. UV28-05","CONTINENTAL FLOOD BASALT","SIBERIAN TRAPS / YAKUTIAN KIMBERLITE FIELDS / UDACHNAYA KIMBERLITE","UDACHNAYA-EAST PIPE, NW DALDYN FIELD",66.43,66.43,112.32,112.32,"subaerial",NA,NA,"KIMBERLITE",NA,NA,NA,NA,"PEROVSKITE",NA,NA,NA,NA,"primary",0.179,50.351,0.471,0.02,2.7,34.114,0.124,0.0286,0.09,0.755,0.07,0.33,0,0,0.025,0,0,1.889767,0,0,0,0.409,"PEROVSKITE"
"812","[17614] CHAKHMOURADIAN A. R. (2013)","samp. UV28-05","CONTINENTAL FLOOD BASALT","SIBERIAN TRAPS / YAKUTIAN KIMBERLITE FIELDS / UDACHNAYA KIMBERLITE","UDACHNAYA-EAST PIPE, NW DALDYN FIELD",66.43,66.43,112.32,112.32,"subaerial",NA,NA,"KIMBERLITE",NA,NA,NA,NA,"PEROVSKITE",NA,NA,NA,NA,"primary",0.4,50.556,0.442,0.0279,2.153,33.858,0.14,0.008,0.05,0.889,0.0298,0.42,0.075,0.00566666666666667,1e-04,0,0,1.889767,0,0.25,0,0.274,"PEROVSKITE"
"813","[17614] CHAKHMOURADIAN A. R. (2013)","samp. UV28-05","CONTINENTAL FLOOD BASALT","SIBERIAN TRAPS / YAKUTIAN KIMBERLITE FIELDS / UDACHNAYA KIMBERLITE","UDACHNAYA-EAST PIPE, NW DALDYN FIELD",66.43,66.43,112.32,112.32,"subaerial",NA,NA,"KIMBERLITE",NA,NA,NA,NA,"PEROVSKITE",NA,NA,NA,NA,"primary",0.063625,52.464,0.304,0.289,1.85,34.358,0.0325,0,0,1.032,0.0337,0.19,0.04,0.003,0,0,0,0,0,0,0,0.137,"PEROVSKITE"
"814","[17614] CHAKHMOURADIAN A. R. (2013)","samp. UV28-05","CONTINENTAL FLOOD BASALT","SIBERIAN TRAPS / YAKUTIAN KIMBERLITE FIELDS / UDACHNAYA KIMBERLITE","UDACHNAYA-EAST PIPE, NW DALDYN FIELD",66.43,66.43,112.32,112.32,"subaerial",NA,NA,"KIMBERLITE",NA,NA,NA,NA,"PEROVSKITE",NA,NA,NA,NA,"primary",0.06,52.803,0.33,0,1.65,35.141,0.025,0.018,0.01,0.927,0.0407777777777778,0.19,0.085,0.003,0,0,0,0,0,0,0,0.123,"PEROVSKITE"
"815","[17614] CHAKHMOURADIAN A. R. (2013)","samp. UV28-05","CONTINENTAL FLOOD BASALT","SIBERIAN TRAPS / YAKUTIAN KIMBERLITE FIELDS / UDACHNAYA KIMBERLITE","UDACHNAYA-EAST PIPE, NW DALDYN FIELD",66.43,66.43,112.32,112.32,"subaerial",NA,NA,"KIMBERLITE",NA,NA,NA,NA,"PEROVSKITE",NA,NA,NA,NA,"primary",0.16,51.528,0.333,0.0522,1.59,33.901,0.079,0,0.1931,1.056,0.05,0.33,0.099,0.00566666666666667,0,0,0,0,0,0.25,0,0.173,"PEROVSKITE"
"816","[17614] CHAKHMOURADIAN A. R. (2013)","samp. UV28-05","CONTINENTAL FLOOD BASALT","SIBERIAN TRAPS / YAKUTIAN KIMBERLITE FIELDS / UDACHNAYA KIMBERLITE","UDACHNAYA-EAST PIPE, NW DALDYN FIELD",66.43,66.43,112.32,112.32,"subaerial",NA,NA,"KIMBERLITE",NA,NA,NA,NA,"PEROVSKITE",NA,NA,NA,NA,"primary",0.25957,51.658,0.31,0.02,1.36,33.85,0.09,0.0603,0.1,1.064,0.0269,0.19,0.225,0.003,0,0,0,1.889767,0,0,0,0.153,"PEROVSKITE"
"817","[17614] CHAKHMOURADIAN A. R. (2013)","samp. UV28-05","CONTINENTAL FLOOD BASALT","SIBERIAN TRAPS / YAKUTIAN KIMBERLITE FIELDS / UDACHNAYA KIMBERLITE","UDACHNAYA-EAST PIPE, NW DALDYN FIELD",66.43,66.43,112.32,112.32,"subaerial",NA,NA,"KIMBERLITE",NA,NA,NA,NA,"PEROVSKITE",NA,NA,NA,NA,"primary",0.07274,50.801,0.307,0,2.252,34.914,0.008,0.02,0.065,0.822,0.03225,0.33,0,0.003,0,0,0,1.889767,0,0,0,0.162,"PEROVSKITE"
"818","[17614] CHAKHMOURADIAN A. R. (2013)","samp. UV28-05","CONTINENTAL FLOOD BASALT","SIBERIAN TRAPS / YAKUTIAN KIMBERLITE FIELDS / UDACHNAYA KIMBERLITE","UDACHNAYA-EAST PIPE, NW DALDYN FIELD",66.43,66.43,112.32,112.32,"subaerial",NA,NA,"KIMBERLITE",NA,NA,NA,NA,"PEROVSKITE",NA,NA,NA,NA,"primary",1.103,51.385,0.303,0.112850609756098,2.356,33.628,0.016,0.03,0.18,1.081,0.16,0.19,0.221,0,0.01,0,0,0,0,0,0,0.209,"PEROVSKITE"
"819","[17614] CHAKHMOURADIAN A. R. (2013)","samp. UV28-05","CONTINENTAL FLOOD BASALT","SIBERIAN TRAPS / YAKUTIAN KIMBERLITE FIELDS / UDACHNAYA KIMBERLITE","UDACHNAYA-EAST PIPE, NW DALDYN FIELD",66.43,66.43,112.32,112.32,"subaerial",NA,NA,"KIMBERLITE",NA,NA,NA,NA,"PEROVSKITE",NA,NA,NA,NA,"primary",0.15,51.419,0.314,0.03,1.66,34.197,0.12,0.08,0.03,0.984,0.05,0.42,0,0.003,0.06,0,0,2.22334,0,0,0,0.289,"PEROVSKITE"
"820","[17614] CHAKHMOURADIAN A. R. (2013)","samp. UV28-05","CONTINENTAL FLOOD BASALT","SIBERIAN TRAPS / YAKUTIAN KIMBERLITE FIELDS / UDACHNAYA KIMBERLITE","UDACHNAYA-EAST PIPE, NW DALDYN FIELD",66.43,66.43,112.32,112.32,"subaerial",NA,NA,"KIMBERLITE",NA,NA,NA,NA,"PEROVSKITE",NA,NA,NA,NA,"primary",0.05,53.194,0.211,0,1.1,35.65,0.035,0.0249,0.03,0.869,0.0125,0.33,0.098,0,0.031,0,0,0,0,0,0,0.112,"PEROVSKITE"
"821","[17614] CHAKHMOURADIAN A. R. (2013)","samp. UV28-05","CONTINENTAL FLOOD BASALT","SIBERIAN TRAPS / YAKUTIAN KIMBERLITE FIELDS / UDACHNAYA KIMBERLITE","UDACHNAYA-EAST PIPE, NW DALDYN FIELD",66.43,66.43,112.32,112.32,"subaerial",NA,NA,"KIMBERLITE",NA,NA,NA,NA,"PEROVSKITE",NA,NA,NA,NA,"primary",0.168,49.361,0.476,0.02,3.14,35.48,0.148,0.01,0.09,0.69,0.0748666666666667,0.19,0.027,0.003,0,0,0,1.889767,0,0,0,0.953,"PEROVSKITE"
"822","[17614] CHAKHMOURADIAN A. R. (2013)","samp. UV28-05","CONTINENTAL FLOOD BASALT","SIBERIAN TRAPS / YAKUTIAN KIMBERLITE FIELDS / UDACHNAYA KIMBERLITE","UDACHNAYA-EAST PIPE, NW DALDYN FIELD",66.43,66.43,112.32,112.32,"subaerial",NA,NA,"KIMBERLITE",NA,NA,NA,NA,"PEROVSKITE",NA,NA,NA,NA,"primary",0.22,53.336,0.265,0.04,1.93,35.751,0.13,0,0.133,0.752,0.0247,0.19,0.37,0,0,0,0,0,0,0,0,0.076,"PEROVSKITE"
"823","[17614] CHAKHMOURADIAN A. R. (2013)","samp. UV28-05","CONTINENTAL FLOOD BASALT","SIBERIAN TRAPS / YAKUTIAN KIMBERLITE FIELDS / UDACHNAYA KIMBERLITE","UDACHNAYA-EAST PIPE, NW DALDYN FIELD",66.43,66.43,112.32,112.32,"subaerial",NA,NA,"KIMBERLITE",NA,NA,NA,NA,"PEROVSKITE",NA,NA,NA,NA,"primary",0.23,53.386,0.296,0.02,1.229,35.522,0.11,0,0.079,0.814,0.14,0.42,0.271,0.003,0,0,0,1.889767,0,0,0,0.088,"PEROVSKITE"
"824","[17614] CHAKHMOURADIAN A. R. (2013)","samp. UV28-05","CONTINENTAL FLOOD BASALT","SIBERIAN TRAPS / YAKUTIAN KIMBERLITE FIELDS / UDACHNAYA KIMBERLITE","UDACHNAYA-EAST PIPE, NW DALDYN FIELD",66.43,66.43,112.32,112.32,"subaerial",NA,NA,"KIMBERLITE",NA,NA,NA,NA,"PEROVSKITE",NA,NA,NA,NA,"primary",0.0213,53.499,0.32,0,1.155,35.636,0.015,0.082,0.024,0.806,0.0206,0.42,0,0.00566666666666667,0,0,0,0,0,0,0,0.093,"PEROVSKITE"
"825","[17614] CHAKHMOURADIAN A. R. (2013)","samp. UV28-05","CONTINENTAL FLOOD BASALT","SIBERIAN TRAPS / YAKUTIAN KIMBERLITE FIELDS / UDACHNAYA KIMBERLITE","UDACHNAYA-EAST PIPE, NW DALDYN FIELD",66.43,66.43,112.32,112.32,"subaerial",NA,NA,"KIMBERLITE",NA,NA,NA,NA,"PEROVSKITE",NA,NA,NA,NA,"primary",0.05,53.457,0.254,0.07,1.2,35.625,0,0,0.0653333333333333,0.807,0.0196,0.42,0.104,0.003,0,0,0,0,0,0.25,0,0.131,"PEROVSKITE"
"826","[17614] CHAKHMOURADIAN A. R. (2013)","samp. UV28-05","CONTINENTAL FLOOD BASALT","SIBERIAN TRAPS / YAKUTIAN KIMBERLITE FIELDS / UDACHNAYA KIMBERLITE","UDACHNAYA-EAST PIPE, NW DALDYN FIELD",66.43,66.43,112.32,112.32,"subaerial",NA,NA,"KIMBERLITE",NA,NA,NA,NA,"PEROVSKITE",NA,NA,NA,NA,"primary",0.0463,53.175,0.219,0,1.679,35.707,0.0505,0.017,0.028,0.852,0.0269,0.19,0.105,0.00566666666666667,0.036,0,0,0.18,0,0,0,0.118,"PEROVSKITE"
"827","[17614] CHAKHMOURADIAN A. R. (2013)","samp. UV28-05","CONTINENTAL FLOOD BASALT","SIBERIAN TRAPS / YAKUTIAN KIMBERLITE FIELDS / UDACHNAYA KIMBERLITE","UDACHNAYA-EAST PIPE, NW DALDYN FIELD",66.43,66.43,112.32,112.32,"subaerial",NA,NA,"KIMBERLITE",NA,NA,NA,NA,"PEROVSKITE",NA,NA,NA,NA,"primary",0.1,49.335,0.48,0.15,2.71,33.824,0.31,0.03,0.05,0.894,0,0.42,0.298,0.003,0,0,0,1.889767,0,0,0,0.5,"PEROVSKITE"
"828","[17614] CHAKHMOURADIAN A. R. (2013)","samp. UV28-05","CONTINENTAL FLOOD BASALT","SIBERIAN TRAPS / YAKUTIAN KIMBERLITE FIELDS / UDACHNAYA KIMBERLITE","UDACHNAYA-EAST PIPE, NW DALDYN FIELD",66.43,66.43,112.32,112.32,"subaerial",NA,NA,"KIMBERLITE",NA,NA,NA,NA,"PEROVSKITE",NA,NA,NA,NA,"primary",0.13,50.669,0.466,0.03,1.523,34.624,0.089,0,0.05,0.791,0,0.42,0.059,0.003,0.0047,0,0,0,0,0,0,0.334,"PEROVSKITE"
"829","[17614] CHAKHMOURADIAN A. R. (2013)","samp. UV28-05","CONTINENTAL FLOOD BASALT","SIBERIAN TRAPS / YAKUTIAN KIMBERLITE FIELDS / UDACHNAYA KIMBERLITE","UDACHNAYA-EAST PIPE, NW DALDYN FIELD",66.43,66.43,112.32,112.32,"subaerial",NA,NA,"KIMBERLITE",NA,NA,NA,NA,"PEROVSKITE",NA,NA,NA,NA,"primary",0.46,50.157,0.473,0.02,2.452,33.722,0.38,0.0435849898749567,0.094,0.904,0.08,0.42,0.063,0.00566666666666667,0.002,0,0,2.22334,0,0,0,0.339,"PEROVSKITE"
"830","[17614] CHAKHMOURADIAN A. R. (2013)","samp. UV28-05","CONTINENTAL FLOOD BASALT","SIBERIAN TRAPS / YAKUTIAN KIMBERLITE FIELDS / UDACHNAYA KIMBERLITE","UDACHNAYA-EAST PIPE, NW DALDYN FIELD",66.43,66.43,112.32,112.32,"subaerial",NA,NA,"KIMBERLITE",NA,NA,NA,NA,"PEROVSKITE",NA,NA,NA,NA,"primary",0.202,49.839,0.463,0,2.75,33.775,0.12,0.0543,0.0266846902196555,0.924,0.05,0.33,0.067,0.003,0.049,0,0,2.22334,0,0,0,0.322,"PEROVSKITE"
"831","[17614] CHAKHMOURADIAN A. R. (2013)","samp. UV28-05","CONTINENTAL FLOOD BASALT","SIBERIAN TRAPS / YAKUTIAN KIMBERLITE FIELDS / UDACHNAYA KIMBERLITE","UDACHNAYA-EAST PIPE, NW DALDYN FIELD",66.43,66.43,112.32,112.32,"subaerial",NA,NA,"KIMBERLITE",NA,NA,NA,NA,"PEROVSKITE",NA,NA,NA,NA,"primary",0.02,52.227,0.183,0.08,1.65,35.418,0.043,0.0314,0,0.954,0.05,0.33,0.021,0.00566666666666667,0.049,0,0,0,0,0,0,0.242,"PEROVSKITE"
"832","[17614] CHAKHMOURADIAN A. R. (2013)","samp. UV28-05","CONTINENTAL FLOOD BASALT","SIBERIAN TRAPS / YAKUTIAN KIMBERLITE FIELDS / UDACHNAYA KIMBERLITE","UDACHNAYA-EAST PIPE, NW DALDYN FIELD",66.43,66.43,112.32,112.32,"subaerial",NA,NA,"KIMBERLITE",NA,NA,NA,NA,"PEROVSKITE",NA,NA,NA,NA,"primary",0.071,52.638,0.266,0,1.39,35.013,0.071,0.0594,0.044,0.935,0.1,0.42,0,0.003,0,0,0,0.11,0,0,0,0.107,"PEROVSKITE"
"833","[17614] CHAKHMOURADIAN A. R. (2013)","samp. UV28-05","CONTINENTAL FLOOD BASALT","SIBERIAN TRAPS / YAKUTIAN KIMBERLITE FIELDS / UDACHNAYA KIMBERLITE","UDACHNAYA-EAST PIPE, NW DALDYN FIELD",66.43,66.43,112.32,112.32,"subaerial",NA,NA,"KIMBERLITE",NA,NA,NA,NA,"PEROVSKITE",NA,NA,NA,NA,"primary",0,50.676,0.496,0.0328,2.395,35.481,0.09,0.01,0.02,0.553,0.19,0.33,0.298,0,0.0075,0,0,0,0,0,0,0.5,"PEROVSKITE"
"834","[17614] CHAKHMOURADIAN A. R. (2013)","samp. UV28-05","CONTINENTAL FLOOD BASALT","SIBERIAN TRAPS / YAKUTIAN KIMBERLITE FIELDS / UDACHNAYA KIMBERLITE","UDACHNAYA-EAST PIPE, NW DALDYN FIELD",66.43,66.43,112.32,112.32,"subaerial",NA,NA,"KIMBERLITE",NA,NA,NA,NA,"PEROVSKITE",NA,NA,NA,NA,"primary",0.064,52.943,0.217,0.02,1.24,35.947,0.1,0.04,0.068,0.816,0.1849,0.19,0.098,0.003,0.0028,0,0,0,0,0.25,0,0.179,"PEROVSKITE"
"835","[17614] CHAKHMOURADIAN A. R. (2013)","samp. UV28-05","CONTINENTAL FLOOD BASALT","SIBERIAN TRAPS / YAKUTIAN KIMBERLITE FIELDS / UDACHNAYA KIMBERLITE","UDACHNAYA-EAST PIPE, NW DALDYN FIELD",66.43,66.43,112.32,112.32,"subaerial",NA,NA,"KIMBERLITE",NA,NA,NA,NA,"PEROVSKITE",NA,NA,NA,NA,"primary",0.27,50.981,0.467,0.02,2.31,35.156,0.39,0.01,0.046,0.706,0.05,0.42,0.123,0.00566666666666667,0.02,0,0,0,0,0,0,0.315,"PEROVSKITE"
"836","[17614] CHAKHMOURADIAN A. R. (2013)","samp. UV28-05","CONTINENTAL FLOOD BASALT","SIBERIAN TRAPS / YAKUTIAN KIMBERLITE FIELDS / UDACHNAYA KIMBERLITE","UDACHNAYA-EAST PIPE, NW DALDYN FIELD",66.43,66.43,112.32,112.32,"subaerial",NA,NA,"KIMBERLITE",NA,NA,NA,NA,"PEROVSKITE",NA,NA,NA,NA,"primary",0.0329,50.921,0.492,0.03,2.51,35.518,0.04,0.004,0.008,0.59,0.02,0.19,0,0,0,0,0,0,0,0,0,0.369,"PEROVSKITE"
"837","[17614] CHAKHMOURADIAN A. R. (2013)","samp. UV28-05","CONTINENTAL FLOOD BASALT","SIBERIAN TRAPS / YAKUTIAN KIMBERLITE FIELDS / UDACHNAYA KIMBERLITE","UDACHNAYA-EAST PIPE, NW DALDYN FIELD",66.43,66.43,112.32,112.32,"subaerial",NA,NA,"KIMBERLITE",NA,NA,NA,NA,"PEROVSKITE",NA,NA,NA,NA,"primary",0.0288,53.654,0.224,0.011,1.15,36.032,0.08,0.018,0.0143333333333333,0.812,0.03,0.33,0.19,0.003,0.05,0,0,0,0,0,0,0.103,"PEROVSKITE"
