SAMPLE NAME,ROCK NAME,MINERAL,SiO2,TiO2,Al2O3,Cr2O3,FeOT,CaO,MgO,MnO,K2O,Na2O,F,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11
samp. 12SC13,GRANITE,BIOTITE,36.71,3.05,16.78,0.01,20.23,0.03,9.38,0.26,9.68,0.07,0.78,-1.8954022505536636,-1.0331680161624144,-0.44913688287149656,-0.2898311954930042,0.01698995430257782,-0.1416942510502699,-0.13251794701448705,0.4121837192748043,0.30851763536609367,-0.36530761825051644,-0.05919527481461669
samp. 10SC51,GRANITE,BIOTITE,35.58,2.87,16.84,0.02,22.65,0,6.93,0.34,9.5,0.05,0.64,-2.4320422698281825,-1.0818260373479518,-0.4831221738470043,-0.2773408797912241,0.07164015042211716,-0.24595997209487558,-0.046232935937190606,0.38792861044022564,0.5879055492424793,-0.422684517782843,0.059215922003519675
samp. 10SC51,GRANITE,BIOTITE,35.87,2.98,16.98,0.03,22.49,0.01,6.6,0.36,9.49,0.06,0.83,-2.4066588844555437,-1.0127875476229584,-0.5102917518678228,-0.3651229602630336,0.0826909227929101,-0.21169628473417187,-0.12862350620458687,0.48824532293394085,0.5846302192065107,-0.37902793023549824,0.058511645096778246
samp. 10SC51,GRANITE,BIOTITE,35.95,2.96,16.75,0.04,22.3,0.01,6.77,0.32,9.61,0.06,0.61,-2.3566745972633463,-1.117255440231177,-0.513058974646802,-0.34681157532197326,0.08550093911761084,-0.2603695814397138,-0.128694284131198,0.352589548415292,0.511447271008096,-0.41216939346096704,0.08520945594897283
samp. 10SC51A,GRANITE,BIOTITE,35.92,2.86,16.75,0.02,21.41,0.06,7.38,0.38,9.49,0.14,0.75,-2.267221538003703,-0.9097316649098128,-0.38271692142141744,-0.3727451510016978,0.06286468802378051,-0.17884743816084328,-0.07756617965842291,0.37534845243728454,0.5042983057509863,-0.4531723539550565,0.09070396508421902
samp. 10SC51A,GRANITE,BIOTITE,36,2.9,17.17,0.03,21.41,0.02,7.08,0.44,9.59,0.09,0.77,-2.2876608731568746,-1.0167186961472066,-0.40736594548382277,-0.4300108224639947,0.13781648956852122,-0.19570715071052533,-0.06575519762184065,0.4828482577999102,0.46458473560636615,-0.4334492565687266,0.07240262850329199
samp. 10SC16,GRANITE,BIOTITE,36.56,2.9,18.78,0.02,21.71,0.01,4.44,0.32,9.62,0.18,2.38,-2.261570776832319,-0.6833171216729714,-0.612311167464178,-0.8390408762754942,0.11599147932758468,0.2898517733983592,-0.5866863766838692,1.3234893093866853,0.8475028511281879,-0.5789953709550707,0.08337719063904403
samp. 10SC16,GRANITE,BIOTITE,36.91,2.77,19.12,0.01,21.51,0.01,4.23,0.36,9.63,0.2,2.51,-2.221182335125791,-0.6803277623168847,-0.54327856305096,-0.9624349116801887,0.1139979462747721,0.35909605110336884,-0.6215580810473885,1.4038160441604646,0.871078982777756,-0.5713231718721627,0.07224088791638647
samp. 10SC17,GRANITE,BIOTITE,36.66,2.6,19.51,0.05,22.14,0,2.84,0.53,9.71,0.1,2.34,-2.4251642338573687,-0.8976362188064853,-0.49059594377378213,-1.044366745778568,0.25265182846222645,0.18394862233451287,-0.5403325836419683,1.4939453201204587,0.9148919680957692,-0.5474072335486794,0.14377427004421012
samp. 10SC17,GRANITE,BIOTITE,36.8,2.71,19.57,0.03,21.93,0.01,2.83,0.49,9.65,0.1,2.47,-2.404178567344212,-0.8367248399061494,-0.5136227535276953,-1.031301359820929,0.21114406346066983,0.243029148496258,-0.5973604198314028,1.5602629238667167,0.9031519380984753,-0.49996090941163984,0.14072058254072073
samp. 10SC24-1,GRANITE,BIOTITE,35.45,3.89,18.56,0.04,22.38,0,5.81,0.19,9.62,0.18,1.21,-2.5958063591927916,-0.8052272637851251,-0.7768372750380664,-0.35789859769326143,0.262609165679104,0.11624226745201396,-0.44450496108253285,0.7000865667689574,0.3342233027238818,-0.566484830138118,-0.043877813116430575
samp. 10SC24-1,GRANITE,BIOTITE,34.9,3.69,18.02,0.05,22.17,0.01,5.77,0.25,9.43,0.23,2.09,-2.4789799325128907,-0.3769816886245697,-0.8608869173132377,-0.40072914226671796,0.20098307499898385,0.1906738856651382,-0.4194389566745597,1.0694349951971682,0.6818134177472542,-0.6729309316047126,0.02671413773891148
samp. 10SC24-1,GRANITE,BIOTITE,34.88,3.86,18.2,0.02,22.2,0,6.02,0.17,9.57,0.23,2.2,-2.4408777998873603,-0.4023145697673575,-0.9712116065749433,-0.38035452477418563,0.16479238274952124,0.2487347557997936,-0.4800862171203152,1.1341080443902944,0.6144112582506001,-0.7501352457879744,-0.024943041052401548
samp. 08JH12,"GRANITE, BIOTITE",BIOTITE,35.248,3.338,16.334,0,22.977,0.016,6.944,0.479,9.176,0.061,0,-2.7234952742907863,-0.9813729819413626,-0.4325783288749685,-0.14722045898081254,0.09316383351799148,-0.3972032868398677,0.14441177603507324,0.05050798486453334,0.3714901556598175,-0.19583297347939652,0.07552467575852416
samp. 08JH12,"GRANITE, BIOTITE",BIOTITE,35.527,3.064,16.522,0,22.828,0.006,7.379,0.447,9.118,0.075,0,-2.640318593015075,-1.0126752952007523,-0.3149264291967676,-0.1569528925973785,0.07476414752764154,-0.32059996403454527,0.14169114642608063,0.02208764117847617,0.44389630855473233,-0.17656227187908755,0.03691518415234064
samp. 08JH12,"GRANITE, BIOTITE",BIOTITE,35.855,2.552,16.547,0,23.003,0.025,7.448,0.512,9.32,0.018,0,-2.5197416486174466,-1.2321917931806254,-0.2049827538389716,-0.27776482110841055,0.04040584436430872,-0.41939708473107473,0.183155797386387,0.08329443295472494,0.5466083438965936,-0.24219713708326127,0.026438481277149567
samp. 08JH12,"GRANITE, BIOTITE",BIOTITE,35.871,2.385,16.796,0,22.742,0,7.395,0.468,9.359,0.096,0,-2.491202609103553,-1.2211151021213198,-0.14663844809412166,-0.3317371597292921,0.06273659945527452,-0.2925329331791917,0.15770762572515454,0.02037351525049247,0.565793843336184,-0.3466906994936211,0.04449847610237572
samp. 08JH43,"GRANITE, BIOTITE",BIOTITE,35.839,1.902,19.149,0.034,26.297,0,2.999,0.887,9.462,0.065,0,-3.2232264275057685,-1.5559865322856232,0.05534677337707036,-0.9040375401437006,0.3240329255670941,-0.3701555503947459,0.11581575104027375,0.32045229139879816,0.8276391108762502,-0.41360179200034763,-0.016834780255151255
samp. 08JH43,"GRANITE, BIOTITE",BIOTITE,35.659,1.788,19.838,0.009,26.197,0,2.834,0.945,9.262,0.076,0,-3.3462502206575446,-1.5093401801572037,0.20972657995506783,-0.8839564008274274,0.3640350228726179,-0.2656150104693688,0.17570672224271822,0.38577604246989916,0.8559618270448568,-0.3707096879105025,-0.03716440631859512
samp. 08JH43,"GRANITE, BIOTITE",BIOTITE,33.937,1.897,20.114,0,27.372,0.028,3.041,0.961,7.999,0.09,0,-3.918738900031212,-0.9296141037627623,0.45608931052303764,-0.32802627233827364,0.3940778081357264,-0.11032074484143789,0.41795411413015404,0.3638590720248017,1.2092557579026983,-0.022763640072470198,-0.08133158489179823
samp. 08JH52,"GRANITE, BIOTITE",BIOTITE,36.777,3.47,15.823,0.053,22.437,0.035,7.634,0.689,9.113,0.278,0,-2.4935566179524247,-0.6702045461054693,-0.3167454757161393,-0.59321305040221906,0.10180001793091857,-0.35798735527338865,0.07862779437981196,-0.21854171995358967,0.2537334786374464,-0.05887449498270578,-0.026284387219670316
samp. 08JH52,"GRANITE, BIOTITE",BIOTITE,36.762,3.879,15.559,0.048,22.618,0.06,7.609,0.653,9.363,0.252,0,-2.477035915266493,-0.7172905015288239,-0.5260563489262325,-0.5935920231631373,0.08156943736752431,-0.45951091682660916,0.002864446854296321,-0.20115793594555176,0.09338358451804102,-0.12200105355631896,-0.044782827567071984
samp. 08JH52,"GRANITE, BIOTITE",BIOTITE,36.523,4.098,15.423,0.083,22.761,0.041,7.672,0.623,9.24,0.235,0,-2.5301248237019593,-0.639706294249432,-0.6007964156536572,-0.4841703159286695,0.13163739390446955,-0.4768232304130444,-0.0021979996197740437,-0.21519611523040189,0.10294533526052402,-0.05071839726308622,-0.049685529201958775
samp. 08JH52,"GRANITE, BIOTITE",BIOTITE,36.021,3.809,15.86,0,22.509,0.015,7.501,0.625,9.176,0.234,0,-2.618904786166405,-0.6817536371711431,-0.485746180654666,-0.4202009686461599,0.08243546827448532,-0.358787612199592,0.12303993447266445,-0.13897305666726784,0.15003408021664016,-0.13772536034287194,0.0033236769831039292
samp. 08JH52,"GRANITE, BIOTITE",BIOTITE,37.182,3.15,16.079,0.07,21.572,0.029,8.103,0.621,9.291,0.091,0,-2.264361697957827,-1.010845459224727,-0.25626797960167125,-0.49330173191377996,0.11253159783018936,-0.44073113970742883,0.06368875923045475,-0.034544825667923273,0.2650025055423049,0.023871765351288515,-0.012019070197493709
samp. 08JH64,GRANODIORITE,BIOTITE,37.159,3.719,14.139,0.07,21.607,0.039,9.452,0.468,9.342,0.134,0,-2.062191904566934,-0.7857254067700793,-0.5971305619820785,-0.34241025113162415,-0.07051271774711466,-0.5786519639691683,0.031398466358234706,-0.2810362065164004,0.1679857440656038,0.032442876266241094,-0.00792714999871353
samp. 08JH64,GRANODIORITE,BIOTITE,36.726,3.853,13.997,0.022,21.719,0.04,9.57,0.405,9.275,0.134,0,-2.1341183850571874,-0.7302403660737238,-0.6574603457572368,-0.21422343328052496,-0.1386322326273765,-0.5468318731626464,0.0649041234989334,-0.28453636378021885,0.15121569136846363,0.003832399615986859,0.005700529627960353
samp. 08JH64,GRANODIORITE,BIOTITE,36.295,3.416,14.094,0.026,21.912,0.024,9.854,0.356,9.059,0.111,0,-2.166556124018877,-0.7387382846157127,-0.5143382863414895,-0.0613161686922378,-0.14590605791857392,-0.4943937534775169,0.15501807439436116,-0.28315563886259243,0.367295466483553,0.003313957553514796,0.017314216030544043
samp. 08JH64,GRANODIORITE,BIOTITE,36.686,3.608,13.906,0,21.471,0.04,9.41,0.422,9.244,0.209,0,-2.123484982106881,-0.6709549359151187,-0.5629893131835869,-0.28333281953126616,-0.17278433624368,-0.47508978488897846,0.10213678973160863,-0.35007323941982976,0.2053228514642405,-0.07460295928159469,0.06701648257564904
samp. 08JH64,GRANODIORITE,BIOTITE,36.818,3.613,14.119,0,21.873,0.038,9.578,0.491,9.471,0.064,0,-2.087794994044726,-0.9152643781263312,-0.6290723136054857,-0.2941035987052705,-0.15674969403385375,-0.6420176674729412,0.13858254074992013,-0.1801276529283241,0.16332389496719862,-0.04694948029827248,-0.012376545089616095
samp. 08JH64,GRANODIORITE,BIOTITE,36.862,3.729,14.023,0.079,21.725,0.002,9.602,0.425,9.29,0.064,0,-2.0768373770645105,-0.8324522722363146,-0.6521765678939584,-0.20477295193904943,-0.05973244951866631,-0.6127073328683109,0.07657120465748583,-0.23826228721716503,0.22094924104209807,0.07688999075522016,0.0019013957656405858
samp. 08JH64,GRANODIORITE,BIOTITE,36.335,3.56,14.113,0.044,21.85,0,9.358,0.537,9.31,0.146,0,-2.179702088777476,-0.7469044841140318,-0.5873801821745228,-0.28461299603381834,-0.05076214811914671,-0.5812664952495696,0.20734611285611418,-0.2561140340234674,0.24655373499999017,-0.09542191525221425,0.036089202238960776
samp. 08JH133,"GRANITE, BIOTITE",BIOTITE,36.23,3.262,14.655,0.017,27.24,0.109,5.475,0.482,9.063,0.154,0,-2.9435876885374985,-0.886499578018161,-0.6000494989946424,-0.4905400181327892,-0.2194361751785115,-0.6465201598149898,-0.0846863012745705,-0.2895128961270943,0.7487091381481548,-0.0768286411787501,-0.031045715461431603
samp. 08JH133,"GRANITE, BIOTITE",BIOTITE,35.694,3.36,14.978,0.047,27.677,0.06,5.746,0.533,9.009,0.21,0,-3.0526967950789947,-0.7798985658470826,-0.6244033521610002,-0.4640271235305447,-0.10327829734813397,-0.597415053918885,-0.005613188684013587,-0.31840072947034004,0.7647858499221372,-0.16024864738113145,-0.10617550702371478
samp. 08JH133,"GRANITE, BIOTITE",BIOTITE,36.46,3.477,14.811,0.021,27.784,0.11,5.588,0.516,9.088,0.096,0,-2.9761837404598808,-0.9410024136081188,-0.6680432517400624,-0.5037012821104685,-0.212705039938984,-0.7144592016143382,-0.11018456019983769,-0.23145796531569518,0.6980004518690821,0.01741242772790716,-0.12996444884037123
samp. 08JH133,"GRANITE, BIOTITE",BIOTITE,35.832,3.577,15.504,0.111,27.108,0.046,5.414,0.498,9.393,0.129,0,-2.963223557505438,-1.011509153020756,-0.7545327902098058,-0.4924029350668618,0.05855805332155628,-0.6640002866310629,-0.126624131810594,-0.18565828227356523,0.5958445200240623,-0.2354242723030275,-0.09721178669400246
samp. 08JH133,"GRANITE, BIOTITE",BIOTITE,35.402,3.463,15.136,0.038,27.747,0.036,5.512,0.604,9.229,0.156,0,-3.087742758154059,-0.8945428000230984,-0.7203827074510027,-0.48980758700667176,-0.052403560028027804,-0.6823747996942656,0.05651377530463042,-0.21021386019874044,0.6831915573040184,-0.24725206103399497,-0.10038312686092635
samp. 08JH117,"GRANITE, BIOTITE",BIOTITE,36.213,3.488,14.677,0.03,28.296,0.101,4.744,0.777,9.017,0.179,0,-3.154714449763174,-0.7702058137746048,-0.6316537325911289,-0.7205106764742584,-0.14286103951081552,-0.7844082705492333,0.027204415929353118,-0.25832827801644176,0.7257892709943594,-0.013224907195789407,-0.09021605088213408
samp. 08JH117,"GRANITE, BIOTITE",BIOTITE,36.061,3.511,14.743,0.03,28.534,0.028,4.672,0.767,9.262,0.087,0,-3.130425335467009,-0.9787031291783099,-0.7713630592480425,-0.7027504438609526,-0.11030844009954922,-0.8551977060848481,0.0656962409990832,-0.16086170546747192,0.7029577630161872,-0.06652611548968693,-0.09640587355884395
samp. 08JH117,"GRANITE, BIOTITE",BIOTITE,36.497,3.432,14.891,0,28.534,0.087,4.755,0.704,9.137,0.259,0,-3.126131257296615,-0.7984558255004439,-0.6361840943390037,-0.822079850597718,-0.195027429878745,-0.663166494069206,-0.054238479531891565,-0.33869650332334245,0.7043163483220507,-0.11712378607619395,-0.13608884438993235
samp. 08JH117,"GRANITE, BIOTITE",BIOTITE,36.086,3.399,14.861,0.06,28.306,0.058,4.71,0.731,9.301,0.075,0,-3.0818498239547876,-1.023595161044887,-0.7271535983445716,-0.6782808629075392,-0.07572361602042284,-0.8649978916523994,0.019998570782104874,-0.14850687195301326,0.7230935585098279,-0.09575804899383922,-0.08482531693361192
samp. 08JH117,"GRANITE, BIOTITE",BIOTITE,36.232,2.877,15.755,0.043,28.197,0.075,4.714,0.703,9.261,0.025,0,-3.070707728588401,-1.207859189680993,-0.49387878453347844,-0.6601050410091982,-0.06836929083342679,-0.7712745593502288,0.017967589070220003,-0.03944902472544598,0.8391935465601932,-0.10070374440615243,-0.11931813191800025
samp. 08JH117,"GRANITE, BIOTITE",BIOTITE,35.882,2.806,14.977,0,28.572,0.081,4.844,0.72,9.196,0.066,0,-3.0987396778152427,-1.0942069220347441,-0.5294727332805289,-0.6371750748812561,-0.18904368999354532,-0.8157076538419575,0.11909709770466492,-0.12965736883510598,0.9142613396093604,-0.1581465353868268,-0.07115100256579279
samp. 08JH146,"GRANITE, BIOTITE",BIOTITE,36.361,2.126,15.903,0.078,28.433,0.049,4.117,0.639,9.29,0.092,0,-3.0228041168957507,-1.3186130407525922,-0.30955776987573735,-0.773512855716187,-0.05728435811006695,-0.6666208303112074,-0.019722154757152777,-0.13228240798058077,1.105141866931772,-0.24011093554776128,-0.0401989113846557
samp. 08JH146,"GRANITE, BIOTITE",BIOTITE,36.285,2.027,16.099,0.082,28.908,0.013,4.051,0.625,9.308,0.093,0,-3.0613315220381447,-1.3695573835186732,-0.31454658348206943,-0.7825661888661688,-0.04025113341656532,-0.6368135409504821,-0.01182433369226965,-0.13481025330012525,1.1669453132101546,-0.27330827559050597,-0.07530823112477555
samp. 08JH146,"GRANITE, BIOTITE",BIOTITE,35.382,1.273,16.911,0.03,28.455,0.023,4.244,0.678,8.523,0.062,0,-3.284254567576888,-1.206663528267647,0.17307952375039867,-0.47736233638104725,-0.03942300168559197,-0.43358616690532603,0.2572214857650119,-0.026669587498805436,1.50580936966599,-0.10061621377903293,-0.01733999314852276
samp. 08JH146,"GRANITE, BIOTITE",BIOTITE,36.16,2.531,15.585,0,28.744,0.02,3.878,0.61,9.19,0.084,0,-3.1489644746586243,-1.2321146605785998,-0.4621858421573989,-0.7016676795023646,-0.16895431675762734,-0.6444088529089539,0.005851053361600467,-0.13383250131044666,1.0189147177931195,-0.16149557973970238,-0.023180657555656806
samp. 08JH151,"GRANITE, BIOTITE",BIOTITE,35.17,3.845,15.052,0,26.574,0.018,5.514,0.664,9.028,0.13,0,-3.1298599229583184,-0.7417457902076743,-0.7414720694766428,-0.381200839164275,-0.036965749825833866,-0.6553146090867294,0.14866495091885962,-0.13750130742675298,0.525035599442286,-0.09499663916394316,-0.01288687419918829
samp. 08JH151,"GRANITE, BIOTITE",BIOTITE,35.24,3.624,14.576,0,26.651,0,5.813,0.602,9.122,0.089,0,-3.0122306781553534,-0.8467816633874425,-0.7731300151121823,-0.3473284951648502,-0.10536492104274174,-0.7114720650313956,0.16426801215694606,-0.16175135197769652,0.609529835229411,-0.12139022997738194,0.012901382033368977
samp. 08JH151,"GRANITE, BIOTITE",BIOTITE,34.972,3.402,15.461,0,26.906,0.014,5.505,0.596,9.148,0.103,0,-3.1150201488450153,-0.9245587736074432,-0.659035443379717,-0.35130892453649026,-0.033214459883422004,-0.6229915812070196,0.15010656496252428,-0.09597212867861127,0.6554136641910113,-0.23580403841558892,-0.025709876680776816
samp. 08JH158,"GRANITE, BIOTITE",BIOTITE,34.948,1.694,15.54,0,32.227,0,1.27,1.116,9.203,0.12,0,-3.7072937758498945,-1.2715698931928514,-0.33237829932897867,-1.1016898220086728,-0.10283915719589827,-0.9333013769059573,0.3735938197325731,-0.06643025458639717,1.4886860462555165,-0.42665637978801163,0.035601885720342105
samp. 08JH158,"GRANITE, BIOTITE",BIOTITE,34.284,1.677,15.773,0,32.882,0.031,1.016,1.092,8.792,0.073,0,-3.945520912168845,-1.160878515767278,-0.2485050826835862,-0.8701520728585441,-0.09365010249907564,-0.9172360078436654,0.4236787802083409,-0.01503596279531172,1.6447718614984426,-0.3028664458264463,0.03136063671596247
samp. 08JH158,"GRANITE, BIOTITE",BIOTITE,35.72,1.753,15.536,0,32.325,0,1.215,1.076,9.022,0.073,0,-3.6726468082164003,-1.2939180581988308,-0.2959258659949119,-1.1163529269698158,-0.16306726831614277,-0.9118966677752535,0.2750752303113173,-0.06822510429944284,1.511617903965343,-0.17222570651058947,-0.0035328954149977804
samp. 08JH158,"GRANITE, BIOTITE",BIOTITE,34.318,2.336,15.023,0.021,32.101,0.029,0.955,1.235,8.82,0.211,0,-3.9314234972458864,-0.8288229095726585,-0.4142389320562586,-1.022637838578256,-0.03591481595067306,-0.9589313735612813,0.44307410742604425,-0.1517315695579481,1.3941113984199698,-0.3062695752218758,0.09632150464855208
samp. 08JH158,"GRANITE, BIOTITE",BIOTITE,36.015,2.462,15.133,0,31.563,0,1.081,1.229,9.176,0.07,0,-3.6367593551180355,-1.1852938404041322,-0.49477477283924465,-1.2441539476507604,-0.11656681425952183,-1.038956075364303,0.2793814943501589,-0.031223876170260567,1.1963083488611281,-0.08148285936042254,0.022918681544634167
samp. 08JH158,"GRANITE, BIOTITE",BIOTITE,35.632,1.977,15.314,0,31.88,0,1.048,1.178,9.047,0.168,0,-3.6906127737749896,-1.1216157826256246,-0.3298842415410729,-1.2290670687619405,-0.12418138289765225,-0.9038387870641887,0.31380923837995767,-0.13264647518808548,1.3976636036855588,-0.22962811337836062,0.04323818596099532
samp. NB-2,LAMPROPHYRE,PHLOGOPITE,37.36,4.51,15.16,0.06,6.49,0.08,20.33,0.04,9.27,0.2,0.32,-0.1925386416235434,-0.13321800643846518,-0.12360695849530454,0.7300955323776714,0.23400123287747457,0.20724892190486144,0.26903428165148213,-0.011191305849264421,-1.1074890387700618,0.03884111503447438,-0.0010971344280777742
samp. NB-2,LAMPROPHYRE,PHLOGOPITE,37.21,4.39,15.18,0.04,6.64,0.08,20.88,0.03,9.42,0.2,0.37,-0.12714928315179236,-0.1858352338533809,-0.14380774968680474,0.7326217894273387,0.2014330767859302,0.1997672687324179,0.30837146225982937,0.017627246092019933,-1.0971266972292821,-0.08923215696932367,-0.05547324816719384
samp. NB-2,LAMPROPHYRE,PHLOGOPITE,36.91,4.54,15.49,0.05,6.28,0.07,20.43,0.02,9.46,0.18,0.37,-0.19068530314893561,-0.20643218246097653,-0.1840129102902688,0.780580978543625,0.28134172204228536,0.21632376116854646,0.29439285217479955,0.08742586647179013,-1.1654366430201233,-0.11776114230005062,-0.002457148432528991
samp. PMI-612A,LAMPROPHYRE,PHLOGOPITE,37.81,3.82,14.69,1.16,6.2,0.08,20.37,0.05,9.94,0.29,0.25,0.4953363619377016,-0.23068751449073924,-0.15547050516710773,0.4786872426786906,1.6898092591246068,-0.4311211434311691,-0.31765770641019087,-0.4753518523608883,-0.5391814071923615,-0.2715382367895208,0.025247891596983256
samp. PMI-612A,LAMPROPHYRE,PHLOGOPITE,37.37,3.84,15.01,1.14,6.24,0.1,19.83,0.06,10,0.32,0.29,0.3869702645971771,-0.21128791053744553,-0.16114344852674176,0.47180875081024215,1.7162439369533757,-0.3940627762966372,-0.31620160691123866,-0.4200350033461229,-0.5607935989623725,-0.4031569443675185,0.06474285007088626
samp. PMI-612A,LAMPROPHYRE,PHLOGOPITE,39.06,1.71,13.31,0.05,12.58,0.07,17.37,0.16,9.63,0.64,0.74,-0.13460316750258094,-0.26989885237209726,0.22608035336463522,-0.48736437537067173,-0.2890479358370195,0.23860713281216075,0.13065021832409301,-0.5337724843340753,0.19257678112567267,-0.5862117672933506,0.03035742627223907
samp. PMI-612A,LAMPROPHYRE,PHLOGOPITE,38.33,1.8,13.37,0.06,11.4,0.08,18.22,0.1,9.53,0.56,0.72,-0.08553494775401423,-0.2437268952416972,0.24128822581803566,-0.17800194227064636,-0.22130398060960144,0.22761763265214097,0.23058463125869616,-0.4415663058081467,0.13144173730271191,-0.5798699692019982,0.07794876941979939
samp. KHKH-220,LAMPROPHYRE,PHLOGOPITE,41.06,0.61,10.16,0.05,8.58,0,23,0.06,9.8,0.36,0.57,1.188154200243116,-0.6274977949092955,0.43033767311949156,-0.2397663904606838,-0.6640357521659102,-0.09884007202180832,0.4787001653562306,-0.7164454351744514,0.2629020149725738,-0.20694191203542134,0.07577844291024585
