"","CITATION","SAMPLE NAME","TECTONIC SETTING","LOCATION","LOCATION COMMENT","LATITUDE (MIN.)","LATITUDE (MAX.)","LONGITUDE (MIN.)","LONGITUDE (MAX.)","LAND/SEA (SAMPLING)","ELEVATION (MIN.)","ELEVATION (MAX.)","ROCK NAME","ROCK TEXTURE","DRILLING DEPTH (MIN.)","DRILLING DEPTH (MAX.)","ALTERATION","MINERAL","SPOT","CRYSTAL","RIM/CORE (MINERAL GRAINS)","GRAIN SIZE","PRIMARY/SECONDARY","SIO2","TIO2","AL2O3","CR2O3","FEOT","CAO","MGO","MNO","K2O","NA2O","P2O5","H20","F","CL","NIO","CUO","COO","ZNO","AS_ppm","PBO","S","ZRO2","GROUP"
"4139","[23430] CIMEN O. (2019)","samp. GUM","INTRAPLATE VOLCANICS","NORTH AMERICAN CORDILLERA - PALEOZOIC / CANADIAN CORDILLERA / BRITISH COLUMBIA / BLUE RIVER COMPLEX","GUM",52.1,52.1,-119.3,-119.3,"subaerial",NA,NA,"CARBONATITE",NA,NA,NA,NA,"CARBONATE",NA,NA,NA,NA,"primary",0.06,0.07,8e-04,0.82,1.7,57.2,1.45,0.72,0.04,0.0287,0.0743,0,0,0,0,0,0,0,0,0,0.2,0.18,"CARBONATE"
"4140","[23430] CIMEN O. (2019)","samp. GUM","INTRAPLATE VOLCANICS","NORTH AMERICAN CORDILLERA - PALEOZOIC / CANADIAN CORDILLERA / BRITISH COLUMBIA / BLUE RIVER COMPLEX","GUM",52.1,52.1,-119.3,-119.3,"subaerial",NA,NA,"CARBONATITE",NA,NA,NA,NA,"CARBONATE",NA,NA,NA,NA,"primary",0.11,0.024,0,0.062,1.56,57.63,1.32,0.64,0.08,0.031,0,0,0.2111,0.02,0.02,0,0,0.02,0,0,0,0.04,"CARBONATE"
"4141","[23430] CIMEN O. (2019)","samp. HW-CR","INTRAPLATE VOLCANICS","NORTH AMERICAN CORDILLERA - PALEOZOIC / CANADIAN CORDILLERA / BRITISH COLUMBIA / BLUE RIVER COMPLEX","HOWARD CREEK",52.1,52.1,-119.3,-119.3,"subaerial",NA,NA,"CARBONATITE",NA,NA,NA,NA,"CARBONATE",NA,NA,NA,NA,"primary",0.2290293,0,0.2036301,0.01,0.34,49.15,2.22,0.16,0,0.02,0.032,0,0,0.0029,0,0,0,0.01,0,0,0,7.524569,"CARBONATE"
"4142","[23430] CIMEN O. (2019)","samp. HW-CR","INTRAPLATE VOLCANICS","NORTH AMERICAN CORDILLERA - PALEOZOIC / CANADIAN CORDILLERA / BRITISH COLUMBIA / BLUE RIVER COMPLEX","HOWARD CREEK",52.1,52.1,-119.3,-119.3,"subaerial",NA,NA,"CARBONATITE",NA,NA,NA,NA,"CARBONATE",NA,NA,NA,NA,"primary",0.033,0,0.02,0.21,0.36,60.11,2.58,0.2,0.07,0,0.05,0,0.01,0,0.054,0,0,0,0,0,0.01,0.01,"CARBONATE"
"4143","[23430] CIMEN O. (2019)","samp. HW-CR","INTRAPLATE VOLCANICS","NORTH AMERICAN CORDILLERA - PALEOZOIC / CANADIAN CORDILLERA / BRITISH COLUMBIA / BLUE RIVER COMPLEX","HOWARD CREEK",52.1,52.1,-119.3,-119.3,"subaerial",NA,NA,"CARBONATITE",NA,NA,NA,NA,"CARBONATE",NA,NA,NA,NA,"primary",1.17,0.058,0.74,0,0.34,59.93,2.71,0.2,0.15,0.05,0.274,0,0,0.06,0.01,0,0,0.05,0,0,0.2,0.01,"CARBONATE"
"4144","[23430] CIMEN O. (2019)","samp. HW-CR","INTRAPLATE VOLCANICS","NORTH AMERICAN CORDILLERA - PALEOZOIC / CANADIAN CORDILLERA / BRITISH COLUMBIA / BLUE RIVER COMPLEX","HOWARD CREEK",52.1,52.1,-119.3,-119.3,"subaerial",NA,NA,"CARBONATITE",NA,NA,NA,NA,"CARBONATE",NA,NA,NA,NA,"primary",0.95,0,0.2,0.02,0.37,60.09,2.62,0.13,0.2688,0.08,0.05,0,0,0,0.03,0,0,0,0,0,0.2,0.04,"CARBONATE"
"4145","[23430] CIMEN O. (2019)","samp. HW-CR","INTRAPLATE VOLCANICS","NORTH AMERICAN CORDILLERA - PALEOZOIC / CANADIAN CORDILLERA / BRITISH COLUMBIA / BLUE RIVER COMPLEX","HOWARD CREEK",52.1,52.1,-119.3,-119.3,"subaerial",NA,NA,"CARBONATITE",NA,NA,NA,NA,"CARBONATE",NA,NA,NA,NA,"primary",0.01,0.08,0.08,0,0.32,58.74,2.01,0.16,0.052825,0.01,0.2,0,2.59,0.03,0.2,0,0,0,0,0,0.01,0.015,"CARBONATE"
"4146","[23430] CIMEN O. (2019)","samp. HW-CR","INTRAPLATE VOLCANICS","NORTH AMERICAN CORDILLERA - PALEOZOIC / CANADIAN CORDILLERA / BRITISH COLUMBIA / BLUE RIVER COMPLEX","HOWARD CREEK",52.1,52.1,-119.3,-119.3,"subaerial",NA,NA,"CARBONATITE",NA,NA,NA,NA,"CARBONATE",NA,NA,NA,NA,"primary",0.09,0.02036151,2.04,0.02,0.41,59.15,2.49,0.15,0.32,0.14,0.23,0,0.73,0.06,0.0549,0,0,0.03,0,0,0.2,0.18,"CARBONATE"
"4147","[23430] CIMEN O. (2019)","samp. HW-CR","INTRAPLATE VOLCANICS","NORTH AMERICAN CORDILLERA - PALEOZOIC / CANADIAN CORDILLERA / BRITISH COLUMBIA / BLUE RIVER COMPLEX","HOWARD CREEK",52.1,52.1,-119.3,-119.3,"subaerial",NA,NA,"CARBONATITE",NA,NA,NA,NA,"CARBONATE",NA,NA,NA,NA,"primary",0.04,0,0.0163333333333333,0.02,0.38,59.29,2.57,0.12,0.02,0.0411,0,0,0,0,0.02,0,0,0.03,0,0,0.14,0.01,"CARBONATE"
"4148","[23430] CIMEN O. (2019)","samp. HW-CR","INTRAPLATE VOLCANICS","NORTH AMERICAN CORDILLERA - PALEOZOIC / CANADIAN CORDILLERA / BRITISH COLUMBIA / BLUE RIVER COMPLEX","HOWARD CREEK",52.1,52.1,-119.3,-119.3,"subaerial",NA,NA,"CARBONATITE",NA,NA,NA,NA,"CARBONATE",NA,NA,NA,NA,"primary",4.5528,0.08998615,0.56,0.18,0.29,61.72,1.8,0.14,0.05139233,0,0,0,0,0.0039,0.054,0,0,0.01,0,0,0.01,0.18,"CARBONATE"
"4149","[23430] CIMEN O. (2019)","samp. HW-CR","INTRAPLATE VOLCANICS","NORTH AMERICAN CORDILLERA - PALEOZOIC / CANADIAN CORDILLERA / BRITISH COLUMBIA / BLUE RIVER COMPLEX","HOWARD CREEK",52.1,52.1,-119.3,-119.3,"subaerial",NA,NA,"CARBONATITE",NA,NA,NA,NA,"CARBONATE",NA,NA,NA,NA,"primary",0,0,0,0.07,0.27,60.18,2.68,0.18,0.02,0.0085,0,0,0,0,0.02,0,0,0,0,0,0,0.04,"CARBONATE"
"4150","[23430] CIMEN O. (2019)","samp. FLX","INTRAPLATE VOLCANICS","NORTH AMERICAN CORDILLERA - PALEOZOIC / CANADIAN CORDILLERA / BRITISH COLUMBIA / BLUE RIVER COMPLEX","FELIX",52.1,52.1,-119.3,-119.3,"subaerial",NA,NA,"CARBONATITE",NA,NA,NA,NA,"CARBONATE",NA,NA,NA,NA,"primary",0.06722184,7e-04,0.17,0,3.71,31.48,18.52,0.29,0.07,0,0,0,0,0,0.03,0,0,0,0,0,0.2,0.01,"CARBONATE"
"4151","[23430] CIMEN O. (2019)","samp. FLX","INTRAPLATE VOLCANICS","NORTH AMERICAN CORDILLERA - PALEOZOIC / CANADIAN CORDILLERA / BRITISH COLUMBIA / BLUE RIVER COMPLEX","FELIX",52.1,52.1,-119.3,-119.3,"subaerial",NA,NA,"CARBONATITE",NA,NA,NA,NA,"CARBONATE",NA,NA,NA,NA,"primary",0.3,0.1,0.27,0.06,3.71,31.04,18.4,0.3,0.0087,0.27,0.035,0,0.2,0,0.03,0,0,0.03,0,0,0.6,7.524569,"CARBONATE"
"4152","[23430] CIMEN O. (2019)","samp. FLX","INTRAPLATE VOLCANICS","NORTH AMERICAN CORDILLERA - PALEOZOIC / CANADIAN CORDILLERA / BRITISH COLUMBIA / BLUE RIVER COMPLEX","FELIX",52.1,52.1,-119.3,-119.3,"subaerial",NA,NA,"CARBONATITE",NA,NA,NA,NA,"CARBONATE",NA,NA,NA,NA,"primary",0.04,0.01,0,0,1.28,57.82,3.44,0.27,0.02,0.037,0,0,0,0.0042,0.05,0,0,0.06,0,0,0,0.01,"CARBONATE"
"4153","[23430] CIMEN O. (2019)","samp. FLX","INTRAPLATE VOLCANICS","NORTH AMERICAN CORDILLERA - PALEOZOIC / CANADIAN CORDILLERA / BRITISH COLUMBIA / BLUE RIVER COMPLEX","FELIX",52.1,52.1,-119.3,-119.3,"subaerial",NA,NA,"CARBONATITE",NA,NA,NA,NA,"CARBONATE",NA,NA,NA,NA,"primary",0.01,0,0.01,0.03,3.72,32.04,18.73,0.26,0.01,0.011,0.01,0,0.1,0.0039,0.048,0,0,0,0,0,0,0.01,"CARBONATE"
"4154","[23430] CIMEN O. (2019)","samp. FLX","INTRAPLATE VOLCANICS","NORTH AMERICAN CORDILLERA - PALEOZOIC / CANADIAN CORDILLERA / BRITISH COLUMBIA / BLUE RIVER COMPLEX","FELIX",52.1,52.1,-119.3,-119.3,"subaerial",NA,NA,"CARBONATITE",NA,NA,NA,NA,"CARBONATE",NA,NA,NA,NA,"primary",0.09851694,0,0,0,1.08,57.09,2.84,0.23,0.13,0,0,0,0.0585,0.04,0,0,0,0,0,0,0,0.01,"CARBONATE"
"4155","[23430] CIMEN O. (2019)","samp. FLX","INTRAPLATE VOLCANICS","NORTH AMERICAN CORDILLERA - PALEOZOIC / CANADIAN CORDILLERA / BRITISH COLUMBIA / BLUE RIVER COMPLEX","FELIX",52.1,52.1,-119.3,-119.3,"subaerial",NA,NA,"CARBONATITE",NA,NA,NA,NA,"CARBONATE",NA,NA,NA,NA,"primary",0.0576,0.2786756,0.006131657,0.07,2.54,43.77,10.31,0.29,0.14,0.2895,0,0,0,0,0,0,0,0.06,0,0,0.6,0.18,"CARBONATE"
"4156","[23430] CIMEN O. (2019)","samp. FLX","INTRAPLATE VOLCANICS","NORTH AMERICAN CORDILLERA - PALEOZOIC / CANADIAN CORDILLERA / BRITISH COLUMBIA / BLUE RIVER COMPLEX","FELIX",52.1,52.1,-119.3,-119.3,"subaerial",NA,NA,"CARBONATITE",NA,NA,NA,NA,"CARBONATE",NA,NA,NA,NA,"primary",0,0.04,0.01,0,0.86,48.93,2.25,0.21,0.15,0.01,0,0,0,0,0.0255,0,0,0.01,0,0,0,0.18,"CARBONATE"
"4157","[23430] CIMEN O. (2019)","samp. FLX","INTRAPLATE VOLCANICS","NORTH AMERICAN CORDILLERA - PALEOZOIC / CANADIAN CORDILLERA / BRITISH COLUMBIA / BLUE RIVER COMPLEX","FELIX",52.1,52.1,-119.3,-119.3,"subaerial",NA,NA,"CARBONATITE",NA,NA,NA,NA,"CARBONATE",NA,NA,NA,NA,"primary",4.6,0.711,0.5,0.07,3.59,31.88,18.53,0.29,0.2184,0.1576,0.02,0,1.33,0.12,0.07,0,0,0.05,0,0,0.6,0.18,"CARBONATE"
"4158","[23430] CIMEN O. (2019)","samp. FLX","INTRAPLATE VOLCANICS","NORTH AMERICAN CORDILLERA - PALEOZOIC / CANADIAN CORDILLERA / BRITISH COLUMBIA / BLUE RIVER COMPLEX","FELIX",52.1,52.1,-119.3,-119.3,"subaerial",NA,NA,"CARBONATITE",NA,NA,NA,NA,"CARBONATE",NA,NA,NA,NA,"primary",0.26,0.3446883,0.02,0.12,3.78,32.05,18.61,0.23,0.4068438,0.15,0.01,0,0.13,0,0.05,0,0,0,0,0,0.01,0.01,"CARBONATE"
"4159","[23430] CIMEN O. (2019)","samp. FLX","INTRAPLATE VOLCANICS","NORTH AMERICAN CORDILLERA - PALEOZOIC / CANADIAN CORDILLERA / BRITISH COLUMBIA / BLUE RIVER COMPLEX","FELIX",52.1,52.1,-119.3,-119.3,"subaerial",NA,NA,"CARBONATITE",NA,NA,NA,NA,"CARBONATE",NA,NA,NA,NA,"primary",0.04,0.01,0.057,0.06,1.3,58.7,3.8,0.29,0,0,0.016,0,0,0,0.02,0,0,0.15683,0,0,0.14,0.01,"CARBONATE"
"4160","[23430] CIMEN O. (2019)","samp. FLX","INTRAPLATE VOLCANICS","NORTH AMERICAN CORDILLERA - PALEOZOIC / CANADIAN CORDILLERA / BRITISH COLUMBIA / BLUE RIVER COMPLEX","FELIX",52.1,52.1,-119.3,-119.3,"subaerial",NA,NA,"CARBONATITE",NA,NA,NA,NA,"CARBONATE",NA,NA,NA,NA,"primary",0.08,0,0.1222115,0.062,1.14,56.52,3.36,0.24,0.034,0,0,0,0.8311,0,0.027,0,0,0.04,0,0,0.01,0.04,"CARBONATE"
"4161","[23430] CIMEN O. (2019)","samp. FLX","INTRAPLATE VOLCANICS","NORTH AMERICAN CORDILLERA - PALEOZOIC / CANADIAN CORDILLERA / BRITISH COLUMBIA / BLUE RIVER COMPLEX","FELIX",52.1,52.1,-119.3,-119.3,"subaerial",NA,NA,"CARBONATITE",NA,NA,NA,NA,"CARBONATE",NA,NA,NA,NA,"primary",0,0.005,0.03,0,1.22,56.95,2.99,0.26,0.03332574,0.016,0,0,0,0.0042,2e-04,0,0,0,0,0,0.01,0.015,"CARBONATE"
"4162","[23430] CIMEN O. (2019)","samp. FLX","INTRAPLATE VOLCANICS","NORTH AMERICAN CORDILLERA - PALEOZOIC / CANADIAN CORDILLERA / BRITISH COLUMBIA / BLUE RIVER COMPLEX","FELIX",52.1,52.1,-119.3,-119.3,"subaerial",NA,NA,"CARBONATITE",NA,NA,NA,NA,"CARBONATE",NA,NA,NA,NA,"primary",0.092,0.03,0.01,0.02,1.01,54.85,2.57,0.25,0.140975,0.08,0.02,0,0.216,0,0.05,0,0,0.01,0,0,0.01,0.18,"CARBONATE"
"4163","[23481] DOROSHKEVICH A. G. (2019)","samp. MELILITITE","CONTINENTAL FLOOD BASALT","SIBERIAN TRAPS / ANGARA-TASEEVA REGION / CHADOBETS COMPLEX","CHUKTUKON MASSIF",59,59,100,100,"subaerial",NA,NA,"MELILITITE",NA,NA,NA,NA,"CARBONATE",NA,"groundmass",NA,NA,"primary",0.01,0.027,0.01,0.173,0,52.68,0,0,0,0.11,0.06,0,0.17,0.0042,0,0,0,0.02,0,0,0.14,0.01,"CARBONATE"
"4164","[23481] DOROSHKEVICH A. G. (2019)","samp. MELILITITE","CONTINENTAL FLOOD BASALT","SIBERIAN TRAPS / ANGARA-TASEEVA REGION / CHADOBETS COMPLEX","CHUKTUKON MASSIF",59,59,100,100,"subaerial",NA,NA,"MELILITITE",NA,NA,NA,NA,"CARBONATE",NA,"groundmass",NA,NA,"primary",0.37,0.01,0.09627652,0.02,0.73,51.6,0,0,0.04,0.01,0,0,0,0,0,0,0,0,0,0,0.01,0.18,"CARBONATE"
"4165","[23481] DOROSHKEVICH A. G. (2019)","samp. MELILITITE","CONTINENTAL FLOOD BASALT","SIBERIAN TRAPS / ANGARA-TASEEVA REGION / CHADOBETS COMPLEX","CHUKTUKON MASSIF",59,59,100,100,"subaerial",NA,NA,"MELILITITE",NA,NA,NA,NA,"CARBONATE",NA,"groundmass",NA,NA,"primary",0.1,0.02,0.015,0.82,0,49.63,0,0,0.03,0.1,0.09,0,0.17,0,0.03,0,0,0,0,0,0.01,0.01,"CARBONATE"
"4166","[23481] DOROSHKEVICH A. G. (2019)","samp. MELILITITE","CONTINENTAL FLOOD BASALT","SIBERIAN TRAPS / ANGARA-TASEEVA REGION / CHADOBETS COMPLEX","CHUKTUKON MASSIF",59,59,100,100,"subaerial",NA,NA,"MELILITITE",NA,NA,NA,NA,"CARBONATE",NA,NA,NA,NA,"primary",0.65,0,0.16,0.07,0,49.98,0,0,0.18,0.01,0.52,0,0,0.07,0.03,0,0,0.00871,0,0,0.2,0.015,"CARBONATE"
"4167","[23481] DOROSHKEVICH A. G. (2019)","samp. MELILITITE","CONTINENTAL FLOOD BASALT","SIBERIAN TRAPS / ANGARA-TASEEVA REGION / CHADOBETS COMPLEX","CHUKTUKON MASSIF",59,59,100,100,"subaerial",NA,NA,"MELILITITE",NA,NA,NA,NA,"CARBONATE",NA,NA,NA,NA,"secondary",0.045,0,0,0.07,0,51.76,0,0,0,0.0587,0.0653,0,0,0,0,0,0,0,0,0,0.01,0.01,"CARBONATE"
"4168","[23481] DOROSHKEVICH A. G. (2019)","samp. MELILITITE","CONTINENTAL FLOOD BASALT","SIBERIAN TRAPS / ANGARA-TASEEVA REGION / CHADOBETS COMPLEX","CHUKTUKON MASSIF",59,59,100,100,"subaerial",NA,NA,"MELILITITE",NA,NA,NA,NA,"CARBONATE",NA,NA,NA,NA,"secondary",0,0.022,0.15,0.04,0,54.25,0,0,0.0204,0.1,0.017,0,0,0,0,0,0,0,0,0,0.01,0.04,"CARBONATE"
"4169","[23481] DOROSHKEVICH A. G. (2019)","samp. MELILITITE","CONTINENTAL FLOOD BASALT","SIBERIAN TRAPS / ANGARA-TASEEVA REGION / CHADOBETS COMPLEX","CHUKTUKON MASSIF",59,59,100,100,"subaerial",NA,NA,"MELILITITE",NA,NA,NA,NA,"CARBONATE",NA,NA,NA,NA,"secondary",0,0.0141333333333333,0,0,0,54.04,0,0,0,0.08,0,0,0,0,0,0,0,0.04,0,0,0,0.18,"CARBONATE"
"4170","[23481] DOROSHKEVICH A. G. (2019)","samp. DAMTJERNITE","CONTINENTAL FLOOD BASALT","SIBERIAN TRAPS / ANGARA-TASEEVA REGION / CHADOBETS COMPLEX","CHUKTUKON MASSIF",59,59,100,100,"subaerial",NA,NA,"LAMPROPHYRE",NA,NA,NA,NA,"CARBONATE",NA,NA,NA,NA,"secondary",0.36,0.02,0,0.021,15.45,27.87,10.51,0.76,0.01,0.01,0.043,0,0.17,0,0.01,0,0,0.06,0,0,0.19,7.524569,"CARBONATE"
"4171","[23481] DOROSHKEVICH A. G. (2019)","samp. DAMTJERNITE","CONTINENTAL FLOOD BASALT","SIBERIAN TRAPS / ANGARA-TASEEVA REGION / CHADOBETS COMPLEX","CHUKTUKON MASSIF",59,59,100,100,"subaerial",NA,NA,"LAMPROPHYRE",NA,NA,NA,NA,"CARBONATE",NA,NA,NA,NA,"secondary",0.0309,0.01,0,0,10.73,29.67,12.03,0.73,0.32,0.046,0.02,0,0.3854,0,0.08,0,0,0.06,0,0,0.19,0.01,"CARBONATE"
"4172","[23481] DOROSHKEVICH A. G. (2019)","samp. DAMTJERNITE","CONTINENTAL FLOOD BASALT","SIBERIAN TRAPS / ANGARA-TASEEVA REGION / CHADOBETS COMPLEX","CHUKTUKON MASSIF",59,59,100,100,"subaerial",NA,NA,"LAMPROPHYRE",NA,NA,NA,NA,"CARBONATE",NA,NA,NA,NA,"secondary",0.13,0,0.06,0.07,7.96,29.82,14.06,1.69,0.13,0.06,0.029,0,2.6,0,0.04,0,0,0.06,0,0,0,0.015,"CARBONATE"
"4173","[23481] DOROSHKEVICH A. G. (2019)","samp. DAMTJERNITE","CONTINENTAL FLOOD BASALT","SIBERIAN TRAPS / ANGARA-TASEEVA REGION / CHADOBETS COMPLEX","CHUKTUKON MASSIF",59,59,100,100,"subaerial",NA,NA,"LAMPROPHYRE",NA,NA,NA,NA,"CARBONATE",NA,NA,NA,NA,"secondary",0,0,0,0.09,12.97,29.15,11.54,0.72,0.08,0.16,0.025,0,0.19,0,0.0270666666666667,0,0,0.02,0,0,0.01,0.01,"CARBONATE"
"4174","[23481] DOROSHKEVICH A. G. (2019)","samp. DAMTJERNITE","CONTINENTAL FLOOD BASALT","SIBERIAN TRAPS / ANGARA-TASEEVA REGION / CHADOBETS COMPLEX","CHUKTUKON MASSIF",59,59,100,100,"subaerial",NA,NA,"LAMPROPHYRE",NA,NA,NA,NA,"CARBONATE",NA,NA,NA,NA,"secondary",0.1066,0,0.01,0.07,0,51.97,0,0,0,0.0746,0.06,0,0,0.006,0,0,0,0,0,0,0.14,0.01,"CARBONATE"
"4175","[23481] DOROSHKEVICH A. G. (2019)","samp. DAMTJERNITE","CONTINENTAL FLOOD BASALT","SIBERIAN TRAPS / ANGARA-TASEEVA REGION / CHADOBETS COMPLEX","CHUKTUKON MASSIF",59,59,100,100,"subaerial",NA,NA,"LAMPROPHYRE",NA,NA,NA,NA,"CARBONATE",NA,NA,NA,NA,"primary",0,0.0103811,0.07486276,0.04,0,51.35,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0.01,0.18,"CARBONATE"
"4176","[23481] DOROSHKEVICH A. G. (2019)","samp. DAMTJERNITE","CONTINENTAL FLOOD BASALT","SIBERIAN TRAPS / ANGARA-TASEEVA REGION / CHADOBETS COMPLEX","CHUKTUKON MASSIF",59,59,100,100,"subaerial",NA,NA,"LAMPROPHYRE",NA,NA,NA,NA,"CARBONATE",NA,NA,NA,NA,"primary",0.08118693,0.128177,0.09,0.11,11.5,29.17,12.17,1.07,0.02782923,0.15,0.0535,0,4.79,0.05,0.0255,0,0,0.3871,0,0,0.19,0.01,"CARBONATE"
"4177","[23481] DOROSHKEVICH A. G. (2019)","samp. DAMTJERNITE","CONTINENTAL FLOOD BASALT","SIBERIAN TRAPS / ANGARA-TASEEVA REGION / CHADOBETS COMPLEX","CHUKTUKON MASSIF",59,59,100,100,"subaerial",NA,NA,"LAMPROPHYRE",NA,NA,NA,NA,"CARBONATE",NA,NA,NA,NA,"primary",0.02,0.2099914,0.16,0.06,6.29,28.6,15.16,2,0.44,0.02,0,0,4.13,0.01,0.0255,0,0,0.53,0,0,0.01,0.18,"CARBONATE"
"4178","[23481] DOROSHKEVICH A. G. (2019)","samp. DAMTJERNITE","CONTINENTAL FLOOD BASALT","SIBERIAN TRAPS / ANGARA-TASEEVA REGION / CHADOBETS COMPLEX","CHUKTUKON MASSIF",59,59,100,100,"subaerial",NA,NA,"LAMPROPHYRE",NA,NA,NA,NA,"CARBONATE",NA,NA,NA,NA,"primary",0.01,0.059,0.04,0.02,8.09,27.65,15.74,0.84,0.04996433,0.1,0.016,0,3.47,0,0.03,0,0,0.13692,0,0,0.2,0.015,"CARBONATE"
"4179","[23481] DOROSHKEVICH A. G. (2019)","samp. DAMTJERNITE","CONTINENTAL FLOOD BASALT","SIBERIAN TRAPS / ANGARA-TASEEVA REGION / CHADOBETS COMPLEX","CHUKTUKON MASSIF",59,59,100,100,"subaerial",NA,NA,"LAMPROPHYRE",NA,NA,NA,NA,"CARBONATE",NA,NA,NA,NA,"primary",0.11,0.12,0.02764566,0.09,10.95,28.78,12.17,1.3,0.022,0.1143,0,0,3.23,0.0042,0.03,0,0,0.06,0,0,0.2,0.01,"CARBONATE"
"4180","[23481] DOROSHKEVICH A. G. (2019)","samp. DAMTJERNITE","CONTINENTAL FLOOD BASALT","SIBERIAN TRAPS / ANGARA-TASEEVA REGION / CHADOBETS COMPLEX","CHUKTUKON MASSIF",59,59,100,100,"subaerial",NA,NA,"LAMPROPHYRE",NA,NA,NA,NA,"CARBONATE",NA,"macrocryst",NA,NA,"primary",0.12,0.052,0.1614276,0.07,14.36,29.16,10.51,0.62,0.16,0.97,0.17,0,4.24,0,0.085,0,0,0,0,0,0.19,0.18,"CARBONATE"
"4181","[23481] DOROSHKEVICH A. G. (2019)","samp. DAMTJERNITE","CONTINENTAL FLOOD BASALT","SIBERIAN TRAPS / ANGARA-TASEEVA REGION / CHADOBETS COMPLEX","CHUKTUKON MASSIF",59,59,100,100,"subaerial",NA,NA,"LAMPROPHYRE",NA,NA,NA,NA,"CARBONATE",NA,"macrocryst",NA,NA,"primary",0.04,7e-04,0.09,0.06,9.25,28.46,14.63,0.3,0.01,0.03,0,0,0.726,0,0,0,0,0,0,0,0.2,0.01,"CARBONATE"
"4182","[23481] DOROSHKEVICH A. G. (2019)","samp. DAMTJERNITE","CONTINENTAL FLOOD BASALT","SIBERIAN TRAPS / ANGARA-TASEEVA REGION / CHADOBETS COMPLEX","CHUKTUKON MASSIF",59,59,100,100,"subaerial",NA,NA,"LAMPROPHYRE",NA,NA,NA,NA,"CARBONATE",NA,"macrocryst",NA,NA,"primary",2.12,0.11,0,0,15.34,29.64,8.44,0.84,0.07,0.02,0,0,0,0,0.027,0,0,0,0,0,0.01,0.015,"CARBONATE"
"4183","[23481] DOROSHKEVICH A. G. (2019)","samp. DAMTJERNITE","CONTINENTAL FLOOD BASALT","SIBERIAN TRAPS / ANGARA-TASEEVA REGION / CHADOBETS COMPLEX","CHUKTUKON MASSIF",59,59,100,100,"subaerial",NA,NA,"LAMPROPHYRE",NA,NA,NA,NA,"CARBONATE",NA,"macrocryst",NA,NA,"primary",0.8848,0.03,0.06274331,0.173,14.97,29.64,9.1,0.77,0.03,0.5,0.12,0,3.99,0.05,0.054,0,0,0.3871,0,0,0.19,0.18,"CARBONATE"
"4184","[23481] DOROSHKEVICH A. G. (2019)","samp. DAMTJERNITE","CONTINENTAL FLOOD BASALT","SIBERIAN TRAPS / ANGARA-TASEEVA REGION / CHADOBETS COMPLEX","CHUKTUKON MASSIF",59,59,100,100,"subaerial",NA,NA,"LAMPROPHYRE",NA,NA,NA,NA,"CARBONATE",NA,"groundmass",NA,NA,"primary",0.06,0.03,0.02,0,9.8,28.03,14.33,1.34,0.3710412,0.027,0,0,0.216,0.009,0.045,0,0,0.06,0,0,0.2,0.18,"CARBONATE"
"4185","[23481] DOROSHKEVICH A. G. (2019)","samp. DAMTJERNITE","CONTINENTAL FLOOD BASALT","SIBERIAN TRAPS / ANGARA-TASEEVA REGION / CHADOBETS COMPLEX","CHUKTUKON MASSIF",59,59,100,100,"subaerial",NA,NA,"LAMPROPHYRE",NA,NA,NA,NA,"CARBONATE",NA,"groundmass",NA,NA,"primary",0.230414,0.06,0,0.18,5.26,31.68,13.2,2.13,0.19,0.87,0.302,0,0.16,0.62,0.085,0,0,0.3871,0,0,0.4,0.18,"CARBONATE"
"4186","[23481] DOROSHKEVICH A. G. (2019)","samp. DAMTJERNITE","CONTINENTAL FLOOD BASALT","SIBERIAN TRAPS / ANGARA-TASEEVA REGION / CHADOBETS COMPLEX","CHUKTUKON MASSIF",59,59,100,100,"subaerial",NA,NA,"LAMPROPHYRE",NA,NA,NA,NA,"CARBONATE",NA,"groundmass",NA,NA,"primary",0.07,0.01,0.05174769,0.14,9.79,27.86,11.96,4.7,0.7517,0.1,0.016,0,0.14,0.01,0.08,0,0,0.3871,0,0,0,0.015,"CARBONATE"
"4187","[23481] DOROSHKEVICH A. G. (2019)","samp. CARBONATITE","CONTINENTAL FLOOD BASALT","SIBERIAN TRAPS / ANGARA-TASEEVA REGION / CHADOBETS COMPLEX","CHUKTUKON MASSIF",59,59,100,100,"subaerial",NA,NA,"CARBONATITE",NA,NA,NA,NA,"CARBONATE",NA,NA,NA,NA,"primary",0.0436,0.2099914,0.12,0.04,0.84,51.21,0,0.4,0.1054847,0,0,0,0,0,0.0549,0,0,0,0,0,0.2,0.015,"CARBONATE"
"4188","[23481] DOROSHKEVICH A. G. (2019)","samp. CARBONATITE","CONTINENTAL FLOOD BASALT","SIBERIAN TRAPS / ANGARA-TASEEVA REGION / CHADOBETS COMPLEX","CHUKTUKON MASSIF",59,59,100,100,"subaerial",NA,NA,"CARBONATITE",NA,NA,NA,NA,"CARBONATE",NA,NA,NA,NA,"primary",0.07,0.02,0,0,0,53,0,0,0,0.3330468,0.04,0,0,0.06,0.0105,0,0,0.03,0,0,0,0.18,"CARBONATE"
