"","CITATION","SAMPLE NAME","TECTONIC SETTING","LOCATION","LOCATION COMMENT","LATITUDE (MIN.)","LATITUDE (MAX.)","LONGITUDE (MIN.)","LONGITUDE (MAX.)","LAND/SEA (SAMPLING)","ELEVATION (MIN.)","ELEVATION (MAX.)","ROCK NAME","ROCK TEXTURE","DRILLING DEPTH (MIN.)","DRILLING DEPTH (MAX.)","ALTERATION","MINERAL","SPOT","CRYSTAL","RIM/CORE (MINERAL GRAINS)","GRAIN SIZE","PRIMARY/SECONDARY","SIO2","TIO2","AL2O3","CR2O3","FEOT","CAO","MGO","MNO","K2O","NA2O","P2O5","H20","F","CL","NIO","CUO","COO","ZNO","AS_ppm","PBO","S","ZRO2","GROUP"
"1400","[23438] SUIKKANEN E. (2019)","samp. 101.40","INTRAPLATE VOLCANICS","BALTIC SHIELD - PROTEROZOIC / SVECOFENNIAN PROVINCE / FINLAND / SUOMENNIEMI RAPAKIVI GRANITE COMPLEX",NA,61.26,61.26,27.46,27.46,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"TITANITE (SPHENE)",NA,NA,NA,NA,"primary",29.0771,31.9494,1.38516336,0.0382,3.87811728,25.86871146,0.0389,0.042,0,0.17131008,0,0.21,1.1016,0.0069,0,0,0,0,0,0.07681039,0,0.6425,"TITANITE"
"1401","[23438] SUIKKANEN E. (2019)","samp. 101.40","INTRAPLATE VOLCANICS","BALTIC SHIELD - PROTEROZOIC / SVECOFENNIAN PROVINCE / FINLAND / SUOMENNIEMI RAPAKIVI GRANITE COMPLEX",NA,61.26,61.26,27.46,27.46,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"TITANITE (SPHENE)",NA,NA,NA,NA,"primary",29.4014,31.0998,2.42452833,0.0234,3.76313376,26.38722846,0,0.0095,0.0058,0.08152256,0,0.349,1.5247,0,0.0017,0,0,0,0,0.07681039,0,0.837,"TITANITE"
"1402","[23438] SUIKKANEN E. (2019)","samp. 101.40","INTRAPLATE VOLCANICS","BALTIC SHIELD - PROTEROZOIC / SVECOFENNIAN PROVINCE / FINLAND / SUOMENNIEMI RAPAKIVI GRANITE COMPLEX",NA,61.26,61.26,27.46,27.46,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"TITANITE (SPHENE)",NA,NA,NA,NA,"primary",29.3443,30.7884,2.47249296,0.0469,3.6808872,26.24336541,0.069,0.0087,0,0.06189328,0,0.296,1.53,0.0036,0,0,0,0.063,0,0.07681039,0,2,"TITANITE"
"1403","[23438] SUIKKANEN E. (2019)","samp. 101.30","INTRAPLATE VOLCANICS","BALTIC SHIELD - PROTEROZOIC / SVECOFENNIAN PROVINCE / FINLAND / SUOMENNIEMI RAPAKIVI GRANITE COMPLEX",NA,61.26,61.26,27.46,27.46,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"TITANITE (SPHENE)",NA,NA,NA,NA,"primary",29.5878,31.7705,1.5571269,0.019,3.78920208,25.49761596,0.0964,0.0378,0.0049,0.1441672,0,0.25,1.24,0.0036,0,0,0,0,0,0.07681039,0,1.663,"TITANITE"
"1404","[23438] SUIKKANEN E. (2019)","samp. 101.30","INTRAPLATE VOLCANICS","BALTIC SHIELD - PROTEROZOIC / SVECOFENNIAN PROVINCE / FINLAND / SUOMENNIEMI RAPAKIVI GRANITE COMPLEX",NA,61.26,61.26,27.46,27.46,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"TITANITE (SPHENE)",NA,NA,NA,NA,"primary",29.1797,31.5182,1.56234687,0,3.77525856,25.80201594,0.1619,0,0,0.15459232,0.0432959314450868,0.191,1.1608,0,0,0,0,0,0,0.07733048,0,2.88,"TITANITE"
"1405","[23438] SUIKKANEN E. (2019)","samp. 101.30","INTRAPLATE VOLCANICS","BALTIC SHIELD - PROTEROZOIC / SVECOFENNIAN PROVINCE / FINLAND / SUOMENNIEMI RAPAKIVI GRANITE COMPLEX",NA,61.26,61.26,27.46,27.46,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"TITANITE (SPHENE)",NA,NA,NA,NA,"primary",29.4446,31.9436,1.50404079,0,3.84376368,25.57417347,0.0745,0.0489,0.0031,0.124444,0,0.22,1.1599,0,0,0,0,0,0,0.2583759,0,0.7742,"TITANITE"
"1406","[23438] SUIKKANEN E. (2019)","samp. 101.00","INTRAPLATE VOLCANICS","BALTIC SHIELD - PROTEROZOIC / SVECOFENNIAN PROVINCE / FINLAND / SUOMENNIEMI RAPAKIVI GRANITE COMPLEX",NA,61.26,61.26,27.46,27.46,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"TITANITE (SPHENE)",NA,NA,NA,NA,"primary",29.6003,30.9601,2.70817953,0,3.4287924,26.09960403,0.6783,0.0159,0,0.0554128,0,0.102,1.4398,0,0,0,0,0,0,0.1506769,0,1.23,"TITANITE"
"1407","[23438] SUIKKANEN E. (2019)","samp. 101.00","INTRAPLATE VOLCANICS","BALTIC SHIELD - PROTEROZOIC / SVECOFENNIAN PROVINCE / FINLAND / SUOMENNIEMI RAPAKIVI GRANITE COMPLEX",NA,61.26,61.26,27.46,27.46,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"TITANITE (SPHENE)",NA,NA,NA,NA,"primary",29.0171,31.1537,2.66080584,0.0162,3.39575232,25.98451359,0.166,0.0071,0,0.0309936,0.0672344987861273,0,1.421,0,0,0,0,0,0,0.07733048,0,0.39,"TITANITE"
"1408","[23438] SUIKKANEN E. (2019)","samp. 101.00","INTRAPLATE VOLCANICS","BALTIC SHIELD - PROTEROZOIC / SVECOFENNIAN PROVINCE / FINLAND / SUOMENNIEMI RAPAKIVI GRANITE COMPLEX",NA,61.26,61.26,27.46,27.46,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"TITANITE (SPHENE)",NA,NA,NA,NA,"primary",29.8031,30.793,2.61668232,0.028,3.4459692,26.21987964,0.0915,0.0341,0,0.04865056,0.0154600048554914,0.296,1.5893,0,0,0,0,0,0,0.1506769,0,0,"TITANITE"
"1409","[23438] SUIKKANEN E. (2019)","samp. 101.00","INTRAPLATE VOLCANICS","BALTIC SHIELD - PROTEROZOIC / SVECOFENNIAN PROVINCE / FINLAND / SUOMENNIEMI RAPAKIVI GRANITE COMPLEX",NA,61.26,61.26,27.46,27.46,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"TITANITE (SPHENE)",NA,NA,NA,NA,"primary",29.9259,33.1651,2.30249922,0,2.45719176,26.8906983,0.7563,0.0222,0.0031,0.00169056,0,0.215,0.8768,0,0,0,0,0.0067,0,0.1506769,0,0.5393392,"TITANITE"
"1410","[23438] SUIKKANEN E. (2019)","samp. 101.00","INTRAPLATE VOLCANICS","BALTIC SHIELD - PROTEROZOIC / SVECOFENNIAN PROVINCE / FINLAND / SUOMENNIEMI RAPAKIVI GRANITE COMPLEX",NA,61.26,61.26,27.46,27.46,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"TITANITE (SPHENE)",NA,NA,NA,NA,"primary",29.8534,33.6861,2.34061485,0,2.42627352,26.79736524,0,0,0,0.01014336,0,0.21,0.9572,0.0024,0,0,0,0,0,0.1506769,0,0.510022665177994,"TITANITE"
"1411","[23438] SUIKKANEN E. (2019)","samp. 101.00","INTRAPLATE VOLCANICS","BALTIC SHIELD - PROTEROZOIC / SVECOFENNIAN PROVINCE / FINLAND / SUOMENNIEMI RAPAKIVI GRANITE COMPLEX",NA,61.26,61.26,27.46,27.46,"subaerial",NA,NA,"NOT GIVEN",NA,NA,NA,NA,"TITANITE (SPHENE)",NA,NA,NA,NA,"primary",29.7568,33.0865,2.29816566,0,2.52276672,26.63631996,0.7574,0,0,0.00929808,0,0.21,0.8844,0,0,0,0,0,0,0.1506769,0,0.6788,"TITANITE"
"1412","[23462] SU XIANGDONG (2018)","samp. NS-08","INTRAPLATE VOLCANICS","CENTRAL ASIAN FOLDBELT - PROTEROZOIC / CHINA - PROTEROZOIC / JIANGSU PROVINCE / NIUTISHAN SILL","XUZHOU",34,34,117.7,117.7,"subaerial",NA,NA,"DOLERITE","FINE-GRAINED",2.6,2.6,NA,"TITANITE (SPHENE)",NA,NA,NA,NA,"primary",30.18,34.91,2.35,0.0382,1.71,27.74,0.18,0.03,0.03,0,0.024,0.718,0,0.03,0.02,0,0,0,0,0.07733048,0,0.3387,"TITANITE"
"1413","[23462] SU XIANGDONG (2018)","samp. NS-08","INTRAPLATE VOLCANICS","CENTRAL ASIAN FOLDBELT - PROTEROZOIC / CHINA - PROTEROZOIC / JIANGSU PROVINCE / NIUTISHAN SILL","XUZHOU",34,34,117.7,117.7,"subaerial",NA,NA,"DOLERITE","FINE-GRAINED",2.6,2.6,NA,"TITANITE (SPHENE)",NA,NA,NA,NA,"primary",30.17,34.82,2.24,0,1.818722,27.77,0.14,0.07,0.04,0.12,0.2308,0.32,0,0.08,0.03,0,0,0,0,0.2583759,0,2.27,"TITANITE"
"1414","[23462] SU XIANGDONG (2018)","samp. NS-08","INTRAPLATE VOLCANICS","CENTRAL ASIAN FOLDBELT - PROTEROZOIC / CHINA - PROTEROZOIC / JIANGSU PROVINCE / NIUTISHAN SILL","XUZHOU",34,34,117.7,117.7,"subaerial",NA,NA,"DOLERITE","FINE-GRAINED",2.6,2.6,NA,"TITANITE (SPHENE)",NA,NA,NA,NA,"primary",30.39,35.36,1.72,0.009,1.710913,27.79,0.08,0.02,0.0271,0.114,0.05,0.581,0,0.12,0,0,0,0.063,0,0.07733048,0,0.82,"TITANITE"
"1415","[23462] SU XIANGDONG (2018)","samp. NS-08","INTRAPLATE VOLCANICS","CENTRAL ASIAN FOLDBELT - PROTEROZOIC / CHINA - PROTEROZOIC / JIANGSU PROVINCE / NIUTISHAN SILL","XUZHOU",34,34,117.7,117.7,"subaerial",NA,NA,"DOLERITE","FINE-GRAINED",2.6,2.6,NA,"TITANITE (SPHENE)",NA,NA,NA,NA,"primary",30.65,35.22,1.98,0.32,1.1925,27.63,0.08,0.03,0,0.04,0,0.621,0,0.04,0.0119,0,0,0.2325,0,0.1506769,0,0.554,"TITANITE"
"1416","[23462] SU XIANGDONG (2018)","samp. NS-08","INTRAPLATE VOLCANICS","CENTRAL ASIAN FOLDBELT - PROTEROZOIC / CHINA - PROTEROZOIC / JIANGSU PROVINCE / NIUTISHAN SILL","XUZHOU",34,34,117.7,117.7,"subaerial",NA,NA,"DOLERITE","FINE-GRAINED",2.6,2.6,NA,"TITANITE (SPHENE)",NA,NA,NA,NA,"primary",30.19,34.45,2.16,0,1.569,27.01,0.23,0.04,0.01,0.098,0.01,0.551,0,0.03,0,0,0,0.0059,0,0.2583759,0,0.415,"TITANITE"
"1417","[23462] SU XIANGDONG (2018)","samp. NS-08","INTRAPLATE VOLCANICS","CENTRAL ASIAN FOLDBELT - PROTEROZOIC / CHINA - PROTEROZOIC / JIANGSU PROVINCE / NIUTISHAN SILL","XUZHOU",34,34,117.7,117.7,"subaerial",NA,NA,"DOLERITE","FINE-GRAINED",2.6,2.6,NA,"TITANITE (SPHENE)",NA,NA,NA,NA,"primary",29.94,33.47,2.37,0,2.12,26.78,0.23,0.02,0.0334,0.0809,0,0.652,0,0.07,0.0119,0,0,0,0,0.1506769,0,0.07,"TITANITE"
"1418","[23462] SU XIANGDONG (2018)","samp. NS-08","INTRAPLATE VOLCANICS","CENTRAL ASIAN FOLDBELT - PROTEROZOIC / CHINA - PROTEROZOIC / JIANGSU PROVINCE / NIUTISHAN SILL","XUZHOU",34,34,117.7,117.7,"subaerial",NA,NA,"DOLERITE","FINE-GRAINED",2.6,2.6,NA,"TITANITE (SPHENE)",NA,NA,NA,NA,"primary",30.42,32.56,2.43,0,1.89,26.23,0.26,0.05,0,0.172,0.0674,0.396,0,0.03,0.0239,0,0,0.022,0,0.2583759,0,0.098,"TITANITE"
"1419","[23462] SU XIANGDONG (2018)","samp. NS-08","INTRAPLATE VOLCANICS","CENTRAL ASIAN FOLDBELT - PROTEROZOIC / CHINA - PROTEROZOIC / JIANGSU PROVINCE / NIUTISHAN SILL","XUZHOU",34,34,117.7,117.7,"subaerial",NA,NA,"DOLERITE","FINE-GRAINED",2.6,2.6,NA,"TITANITE (SPHENE)",NA,NA,NA,NA,"primary",30.54,34,2.6,0,1.0338,27.05,0.26,0.03,0.0062,0.013,0.031,0.442,0,0.03,0.0239,0,0,0.063,0,0.2583759,0,0.6038,"TITANITE"
"1420","[23462] SU XIANGDONG (2018)","samp. NS-08","INTRAPLATE VOLCANICS","CENTRAL ASIAN FOLDBELT - PROTEROZOIC / CHINA - PROTEROZOIC / JIANGSU PROVINCE / NIUTISHAN SILL","XUZHOU",34,34,117.7,117.7,"subaerial",NA,NA,"DOLERITE","FINE-GRAINED",2.6,2.6,NA,"TITANITE (SPHENE)",NA,NA,NA,NA,"primary",30.03,32.24,2.42,0.1826,1.62,26.15,0.29,0.06,0,0.1475,0.1292,0.32,0,0.04,0,0,0,0.2787,0,0,0,1.39,"TITANITE"
"1421","[23462] SU XIANGDONG (2018)","samp. NS-08","INTRAPLATE VOLCANICS","CENTRAL ASIAN FOLDBELT - PROTEROZOIC / CHINA - PROTEROZOIC / JIANGSU PROVINCE / NIUTISHAN SILL","XUZHOU",34,34,117.7,117.7,"subaerial",NA,NA,"DOLERITE","FINE-GRAINED",2.6,2.6,NA,"TITANITE (SPHENE)",NA,NA,NA,NA,"primary",30.88,33.39,2.49,0.1,1.668,26.82,0.26,0.05,0.0026,0.0253,0.182,0.403,0,0.04,0.0119,0,0,0.0696,0,0.07733048,0,0.13,"TITANITE"
"1422","[23462] SU XIANGDONG (2018)","samp. NS-08","INTRAPLATE VOLCANICS","CENTRAL ASIAN FOLDBELT - PROTEROZOIC / CHINA - PROTEROZOIC / JIANGSU PROVINCE / NIUTISHAN SILL","XUZHOU",34,34,117.7,117.7,"subaerial",NA,NA,"DOLERITE","FINE-GRAINED",2.6,2.6,NA,"TITANITE (SPHENE)",NA,NA,NA,NA,"primary",29.67,35.77,1.71,0,1.94,28.1,0.02,0.06,0.0191,0,0.085,0.578,0,0.05,0.0119,0,0,0,0,0.3874525,0,0.8948,"TITANITE"
"1423","[23462] SU XIANGDONG (2018)","samp. NS-39","INTRAPLATE VOLCANICS","CENTRAL ASIAN FOLDBELT - PROTEROZOIC / CHINA - PROTEROZOIC / JIANGSU PROVINCE / NIUTISHAN SILL","XUZHOU",34,34,117.7,117.7,"subaerial",NA,NA,"GABBRO","MEDIUM-GRAINED",21.35,21.35,NA,"TITANITE (SPHENE)",NA,NA,NA,NA,"primary",29.86,34.85,2.7,0.096,2.52276672,27.05,0.26,0.05,0.02,0.058,0.06,0.547,0,0.05,0,0,0,0.016,0,0.1506769,0,2.3848,"TITANITE"
"1424","[23487] DOSTAL J. (2019)","samp. ALLENDALE LAKE","INTRAPLATE VOLCANICS","NORTH AMERICAN CORDILLERA - CENOZOIC-QUATERNARY / CANADIAN CORDILLERA / BRITISH COLUMBIA / ALLENDALE LAKE INTRUSION",NA,49.4,49.4,-119.3,-119.3,"subaerial",NA,NA,"NOT GIVEN","FELDSPAR-PHYRIC",NA,NA,NA,"TITANITE (SPHENE)",NA,NA,NA,NA,"primary",32.17,22.94,11.31,0.01,1.06,29.37,0,0.0484,0,0,0,0.21,3.04,0,0.0041,0,0,0.2787,0,0.07681039,0,1.032,"TITANITE"
"1425","[23487] DOSTAL J. (2019)","samp. ALLENDALE LAKE","INTRAPLATE VOLCANICS","NORTH AMERICAN CORDILLERA - CENOZOIC-QUATERNARY / CANADIAN CORDILLERA / BRITISH COLUMBIA / ALLENDALE LAKE INTRUSION",NA,49.4,49.4,-119.3,-119.3,"subaerial",NA,NA,"NOT GIVEN","FELDSPAR-PHYRIC",NA,NA,NA,"TITANITE (SPHENE)",NA,NA,NA,NA,"primary",29.66,35.38,1.42,0,2.06,27.66,0.0096,0.0787,0,0.04,0.06,0.28,0.47,0,0.0202,0,0,0,0,0.07681039,0,0.138,"TITANITE"
"1426","[23503] HAN YUE-SHENG (2019)","samp. LJG-1/3","INTRAPLATE VOLCANICS","CENTRAL ASIAN FOLDBELT - PALEOZOIC / CHINA - PALEOZOIC / HEBEI PROVINCE / LUOJIANGGOU COMPLEX","NIANGNIANGMIAO MINE",21.127,21.127,18.5815,18.5815,"subaerial",789,789,"PYROXENITE",NA,NA,NA,NA,"TITANITE (SPHENE)",NA,NA,NA,NA,"primary",30.066,32.85,1.197,0.018,0.411,29.185,0.106,0,0.007,0,0.3968,0.551,0.011,0,0.0119,0,0,0,0,0,0,0.3827,"TITANITE"
"1427","[23503] HAN YUE-SHENG (2019)","samp. LJG-1/3","INTRAPLATE VOLCANICS","CENTRAL ASIAN FOLDBELT - PALEOZOIC / CHINA - PALEOZOIC / HEBEI PROVINCE / LUOJIANGGOU COMPLEX","NIANGNIANGMIAO MINE",21.127,21.127,18.5815,18.5815,"subaerial",789,789,"PYROXENITE",NA,NA,NA,NA,"TITANITE (SPHENE)",NA,NA,NA,NA,"primary",30.66,32.535,1.105,0.037,0.429,28.797,0.006,0.027,0,0.004,0,0.268,0.55,8e-04,0,0,0,0,0,0.07733048,0,0.295938847809798,"TITANITE"
"1428","[23503] HAN YUE-SHENG (2019)","samp. LJG-1/3","INTRAPLATE VOLCANICS","CENTRAL ASIAN FOLDBELT - PALEOZOIC / CHINA - PALEOZOIC / HEBEI PROVINCE / LUOJIANGGOU COMPLEX","NIANGNIANGMIAO MINE",21.127,21.127,18.5815,18.5815,"subaerial",789,789,"PYROXENITE",NA,NA,NA,NA,"TITANITE (SPHENE)",NA,NA,NA,NA,"primary",29.906,32.706,1.014,0,0.415,29.222,0,0.006,0,0.007,0.102,0.301,0.451,0,0.0059,0,0,0,0,0.07681039,0,0.544,"TITANITE"
"1429","[23503] HAN YUE-SHENG (2019)","samp. LJG-1/3","INTRAPLATE VOLCANICS","CENTRAL ASIAN FOLDBELT - PALEOZOIC / CHINA - PALEOZOIC / HEBEI PROVINCE / LUOJIANGGOU COMPLEX","NIANGNIANGMIAO MINE",21.127,21.127,18.5815,18.5815,"subaerial",789,789,"PYROXENITE",NA,NA,NA,NA,"TITANITE (SPHENE)",NA,NA,NA,NA,"primary",29.665,32.452,1.001,0,0.397,28.966,0.001,0,0.022,0.002,0.3968,0.22,1.1016,0.0049,0.0213,0,0,0,0,0.07681039,0,0.547,"TITANITE"
"1430","[23503] HAN YUE-SHENG (2019)","samp. LJG-1/3","INTRAPLATE VOLCANICS","CENTRAL ASIAN FOLDBELT - PALEOZOIC / CHINA - PALEOZOIC / HEBEI PROVINCE / LUOJIANGGOU COMPLEX","NIANGNIANGMIAO MINE",21.127,21.127,18.5815,18.5815,"subaerial",789,789,"PYROXENITE",NA,NA,NA,NA,"TITANITE (SPHENE)",NA,NA,NA,NA,"primary",29.573,32.142,1.324,0.015,0.799,28.971,0,0.008,0,0,0,0.35,0.65,0.0024,0.054,0,0,0,0,0.07733048,0,0.3720045,"TITANITE"
"1431","[23503] HAN YUE-SHENG (2019)","samp. LJG-1/3","INTRAPLATE VOLCANICS","CENTRAL ASIAN FOLDBELT - PALEOZOIC / CHINA - PALEOZOIC / HEBEI PROVINCE / LUOJIANGGOU COMPLEX","NIANGNIANGMIAO MINE",21.127,21.127,18.5815,18.5815,"subaerial",789,789,"PYROXENITE",NA,NA,NA,NA,"TITANITE (SPHENE)",NA,NA,NA,NA,"primary",30.4,32.34,1.129,0.037,0.535,29.513,0.062,0.026,0.021,0,0,0.215,1.24,0,0,0,0,0,0,0.07681039,0,0.3720045,"TITANITE"
"1432","[23503] HAN YUE-SHENG (2019)","samp. LJG-1/3","INTRAPLATE VOLCANICS","CENTRAL ASIAN FOLDBELT - PALEOZOIC / CHINA - PALEOZOIC / HEBEI PROVINCE / LUOJIANGGOU COMPLEX","NIANGNIANGMIAO MINE",21.127,21.127,18.5815,18.5815,"subaerial",789,789,"PYROXENITE",NA,NA,NA,NA,"TITANITE (SPHENE)",NA,NA,NA,NA,"primary",30.482,33.405,1.002,0,0.403,29.602,0.029,0.03,0.021,0,0,0.474,0.343,0.01,0.0312,0,0,0,0,0.07733048,0,0.08,"TITANITE"
"1433","[23503] HAN YUE-SHENG (2019)","samp. LJG-1/3","INTRAPLATE VOLCANICS","CENTRAL ASIAN FOLDBELT - PALEOZOIC / CHINA - PALEOZOIC / HEBEI PROVINCE / LUOJIANGGOU COMPLEX","NIANGNIANGMIAO MINE",21.127,21.127,18.5815,18.5815,"subaerial",789,789,"PYROXENITE",NA,NA,NA,NA,"TITANITE (SPHENE)",NA,NA,NA,NA,"primary",30.376,32.064,1.69,0.025,0.532,29.289,0.008,0,0,0,0.3968,0.268,0.59,0.01,0.011,0,0,0,0,0.07733048,0,0.4151,"TITANITE"
"1434","[23503] HAN YUE-SHENG (2019)","samp. LJG-1/3","INTRAPLATE VOLCANICS","CENTRAL ASIAN FOLDBELT - PALEOZOIC / CHINA - PALEOZOIC / HEBEI PROVINCE / LUOJIANGGOU COMPLEX","NIANGNIANGMIAO MINE",21.127,21.127,18.5815,18.5815,"subaerial",789,789,"PYROXENITE",NA,NA,NA,NA,"TITANITE (SPHENE)",NA,NA,NA,NA,"primary",30.306,31.744,1.481,0.011,0.641,29.287,0,0.01,0.025,0.009,0.1292,0.573,0.7225,0.0185,0,0,0,0.022,0,0.07733048,0,0.5047108,"TITANITE"
"1435","[23503] HAN YUE-SHENG (2019)","samp. LJG-1/3","INTRAPLATE VOLCANICS","CENTRAL ASIAN FOLDBELT - PALEOZOIC / CHINA - PALEOZOIC / HEBEI PROVINCE / LUOJIANGGOU COMPLEX","NIANGNIANGMIAO MINE",21.127,21.127,18.5815,18.5815,"subaerial",789,789,"PYROXENITE",NA,NA,NA,NA,"TITANITE (SPHENE)",NA,NA,NA,NA,"primary",30.299,32.542,1.009,0.033,0.801,29.236,0,0,0,0.006,1.28,0.628,0.24,0,0,0,0,0,0,0.1506769,0,0.11,"TITANITE"
"1436","[23530] JUNG SEUNG GI (2019)","samp. OL04-1","RIFT VOLCANICS","EAST AFRICAN RIFT / KENYA RIFT (EASTERN EAST AFRICAN RIFT) / SOUTHERN KENYA RIFT / OLDOINYO LENGAI",NA,-2.7828,-2.7828,35.9532,35.9532,"subaerial",NA,NA,"PHONOLITE",NA,NA,NA,NA,"TITANITE (SPHENE)",NA,NA,NA,NA,"primary",30.0516,36.6624,0.982,0.004,1.8162,27.9646,0.018,0.031,0.0184,0.1394,0.0674,0.573,0.243,0,0.0172,0,0,0,0,0.1506769,0,0.129,"TITANITE"
"1437","[23530] JUNG SEUNG GI (2019)","samp. OL04-1","RIFT VOLCANICS","EAST AFRICAN RIFT / KENYA RIFT (EASTERN EAST AFRICAN RIFT) / SOUTHERN KENYA RIFT / OLDOINYO LENGAI",NA,-2.7828,-2.7828,35.9532,35.9532,"subaerial",NA,NA,"PHONOLITE",NA,NA,NA,NA,"TITANITE (SPHENE)",NA,NA,NA,NA,"primary",64.015,0.0546666666666667,18.4626666666667,0.00766666666666667,0.956,0.0156666666666667,0,0.0103333333333333,11.2583333333333,3.04033333333333,0.0153333333333333,0.6,1.53,0,0.005,0,0,0,0,0.07681039,0,15.31,"TITANITE"
"1438","[23530] JUNG SEUNG GI (2019)","samp. OL04-2","RIFT VOLCANICS","EAST AFRICAN RIFT / KENYA RIFT (EASTERN EAST AFRICAN RIFT) / SOUTHERN KENYA RIFT / OLDOINYO LENGAI",NA,-2.7828,-2.7828,35.9532,35.9532,"subaerial",NA,NA,"PHONOLITE",NA,NA,NA,NA,"TITANITE (SPHENE)",NA,NA,NA,NA,"primary",29.995375,37.035375,0.930125,0.007,1.8505,28.73175,0.0275,0.032375,0.010625,0.146375,0.027,0.474,0.31,0,0.003875,0,0,0,0,0.07733048,0,0.415,"TITANITE"
"1439","[23536] YANG ZONG-YONG (2019)","samp. 15ZB118-2","INTRAPLATE VOLCANICS","CENTRAL ASIAN FOLDBELT - MESOZOIC / CHINA - MESOZOIC / TIBET","NYIMA AREA, SOUTHERN QIANGTANG TERRANE",32.2,32.2,87,87,"subaerial",NA,NA,"NOT GIVEN","MICROGRANULAR",NA,NA,NA,"TITANITE (SPHENE)",NA,NA,NA,NA,"primary",30.8,35.7,2.5,0.0663,0.808,28.4,0.018,0.0446,0,0.01,0.00922822393063583,0.396,0.591,0.0137,0.0202,0,0,0.3713,0,0.07681039,0,0.4,"TITANITE"
"1440","[23536] YANG ZONG-YONG (2019)","samp. 15ZB118-2","INTRAPLATE VOLCANICS","CENTRAL ASIAN FOLDBELT - MESOZOIC / CHINA - MESOZOIC / TIBET","NYIMA AREA, SOUTHERN QIANGTANG TERRANE",32.2,32.2,87,87,"subaerial",NA,NA,"NOT GIVEN","MICROGRANULAR",NA,NA,NA,"TITANITE (SPHENE)",NA,NA,NA,NA,"primary",31.2,36,2.15,0.0419,0.92,28.7,0,0.003,0.04,0,0.024,0.474,0.504,0,0,0,0,0,0,0.07733048,0,0.345,"TITANITE"
"1441","[23536] YANG ZONG-YONG (2019)","samp. 15ZB118-4","INTRAPLATE VOLCANICS","CENTRAL ASIAN FOLDBELT - MESOZOIC / CHINA - MESOZOIC / TIBET","NYIMA AREA, SOUTHERN QIANGTANG TERRANE",32.2,32.2,87,87,"subaerial",NA,NA,"NOT GIVEN","MICROGRANULAR",NA,NA,NA,"TITANITE (SPHENE)",NA,NA,NA,NA,"primary",30.5,34.2,2.51,0,1.19,27.1,0.0335,0.04,0.0082,0.014,0.029,0.215,1.35,0.0141,0,0,0,0,0,0.2583759,0,0.7674963,"TITANITE"
"1442","[23536] YANG ZONG-YONG (2019)","samp. 15ZB118-4","INTRAPLATE VOLCANICS","CENTRAL ASIAN FOLDBELT - MESOZOIC / CHINA - MESOZOIC / TIBET","NYIMA AREA, SOUTHERN QIANGTANG TERRANE",32.2,32.2,87,87,"subaerial",NA,NA,"NOT GIVEN","MICROGRANULAR",NA,NA,NA,"TITANITE (SPHENE)",NA,NA,NA,NA,"primary",31.1,35.1,2.21,0,1.08,27.9,0.4943,0.101,0.0202,0.098,0.0793,0.342,1.12,0.02,0.0082,0,0,0.2325,0,0.1506769,0,0.669,"TITANITE"
"1443","[23536] YANG ZONG-YONG (2019)","samp. 15ZB118-4","INTRAPLATE VOLCANICS","CENTRAL ASIAN FOLDBELT - MESOZOIC / CHINA - MESOZOIC / TIBET","NYIMA AREA, SOUTHERN QIANGTANG TERRANE",32.2,32.2,87,87,"subaerial",NA,NA,"NOT GIVEN","MICROGRANULAR",NA,NA,NA,"TITANITE (SPHENE)",NA,NA,NA,NA,"primary",30.8,32.5,2.99,0,1.34,27.6,0.063,0,0.0207,0.015,0.24,0.342,1.98,0,0.003875,0,0,0,0,0.2583759,0,0.40998980926349,"TITANITE"
"1444","[23536] YANG ZONG-YONG (2019)","samp. 15ZB118-5","INTRAPLATE VOLCANICS","CENTRAL ASIAN FOLDBELT - MESOZOIC / CHINA - MESOZOIC / TIBET","NYIMA AREA, SOUTHERN QIANGTANG TERRANE",32.2,32.2,87,87,"subaerial",NA,NA,"NOT GIVEN","MICROGRANULAR",NA,NA,NA,"TITANITE (SPHENE)",NA,NA,NA,NA,"primary",31.1,36.5,1.99,0.0141,0.71,28.5,0.005,0.0463,0,0,0.1476,0.578,0.528,0,0.003875,0,0,0,0,0.1932616,0,0.345,"TITANITE"
