"CITATION","SAMPLE NAME","TECTONIC SETTING","LOCATION","LOCATION COMMENT","LATITUDE (MIN.)","LATITUDE (MAX.)","LONGITUDE (MIN.)","LONGITUDE (MAX.)","LAND/SEA (SAMPLING)","ELEVATION (MIN.)","ELEVATION (MAX.)","ROCK NAME","ROCK TEXTURE","DRILLING DEPTH (MIN.)","DRILLING DEPTH (MAX.)","ALTERATION","MINERAL","SPOT","CRYSTAL","RIM/CORE (MINERAL GRAINS)","GRAIN SIZE","PRIMARY/SECONDARY","SIO2(WT%)","TIO2(WT%)","THO2(WT%)","UO2(WT%)","AL2O3(WT%)","CR2O3(WT%)","LA2O3(WT%)","CE2O3(WT%)","ND2O3(WT%)","SM2O3(WT%)","V2O5(WT%)","FE2O3T(WT%)","FE2O3(WT%)","FEOT(WT%)","FEO(WT%)","CAO(WT%)","MGO(WT%)","MNO(WT%)","BAO(WT%)","SRO(WT%)","PBO(WT%)","NIO(WT%)","ZNO(WT%)","K2O(WT%)","NA2O(WT%)","LI2O(WT%)","P2O5(WT%)","H2O(WT%)","F(WT%)","CL(WT%)","SO3(WT%)","LOI(WT%)","K(WT%)","HE3(AT/G)","HE4(CCMSTP/G)","LI(PPM)","LI6(PPM)","LI7(PPM)","BE(PPM)","BE10(AT/G)","B(PPM)","F(PPM)","NE20(AT/G)","NE21(AT/G)","NE22(AT/G)","NA(PPM)","MG(PPM)","AL(PPM)","SI(PPM)","P(PPM)","CL(PPM)","AR36(MOL/G)","K(PPM)","CA(PPM)","SC(PPM)","TI(PPM)","V(PPM)","CR(PPM)","MN(PPM)","FE(PPM)","CO(PPM)","NI(PPM)","CU(PPM)","ZN(PPM)","GA(PPM)","GE(PPM)","GE73(PPM)","GE74(PPM)","RB(PPM)","SR(PPM)","Y(PPM)","ZR(PPM)","NB(PPM)","MO(PPM)","SN(PPM)","SB(PPM)","XE130(MOL/G)","CS(PPM)","BA(PPM)","LA(PPM)","CE(PPM)","PR(PPM)","ND(PPM)","SM(PPM)","EU(PPM)","GD(PPM)","TB(PPM)","DY(PPM)","HO(PPM)","ER(PPM)","TM(PPM)","YB(PPM)","LU(PPM)","HF(PPM)","TA(PPM)","W(PPM)","PB(PPM)","TH(PPM)","U(PPM)","H2O(PPM)","ND143_ND144","SM147_ND144","SR87_SR86","RB87_SR86","PB206_PB204","PB207_PB204","PB208_PB204","HE3_HE4(R/R(A))","BE10_BE9","AR40_AR36","KR78_KR84","KR80_KR84","KR82_KR84","KR83_KR84","KR86_KR84","NE20_NE22","NE21_NE20","NE21_NE22","NE22_NE20","XE128_XE130","XE129_XE130","XE131_XE130","XE132_XE130","XE134_XE130","XE136_XE130","TH230_TH232_ACT","TH230_U238_ACT","U234_U238_ACT","U238_TH230_ACT","U238_TH232_ACT","D7LI(‰LSVEC)","D18O(‰)","D18O(‰PDB)","D18O(‰SMOW)","D18O(‰VSMOW)","D29SI(‰NBS28)","D30SI(‰NBS28)","AGE(KA)","AGE(MA)",
"[20953] TROCH J. (2017)","samp. BE SRP 12 018","CONTINENTAL FLOOD BASALT","YELLOWSTONE-SNAKE RIVER PLAIN VOLCANIC PROVINCE / YELLOWSTONE PLATEAU / YELLOWSTONE PLATEAU VOLCANIC FIELD","SILVER LAKE DOME","44.34945","44.34945","-111.48596","-111.48596","subaerial","","","RHYOLITE","","","","","QUARTZ","018 - 54","","rim","","primary","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.9569837639543","","","","","","","","","","","","96.1534716233214","467000","25.7276813039683","","","","106.863321966301","","104.140302107918 \ 109.564103322397","","","0.325508233484735","","","","","","5.59678469744558E-02","0.653551425445597","","","0","","","","","","","","","","","0","0","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"[20953] TROCH J. (2017)","samp. BE SRP 12 018","CONTINENTAL FLOOD BASALT","YELLOWSTONE-SNAKE RIVER PLAIN VOLCANIC PROVINCE / YELLOWSTONE PLATEAU / YELLOWSTONE PLATEAU VOLCANIC FIELD","SILVER LAKE DOME","44.34945","44.34945","-111.48596","-111.48596","subaerial","","","RHYOLITE","","","","","QUARTZ","018 - 55","","intermediate zone","","primary","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.9075208822543","","","","","","","","","","","","99.3568576886662","467000","23.8169049184325","","","","0","","105.38847557332 \ 112.545453816991","","","0.410136690168352","","","","","","6.21129934138934E-02","0.413795734561277","","","0","","","","","","","","","","","0","0","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"[20953] TROCH J. (2017)","samp. BE SRP 12 018","CONTINENTAL FLOOD BASALT","YELLOWSTONE-SNAKE RIVER PLAIN VOLCANIC PROVINCE / YELLOWSTONE PLATEAU / YELLOWSTONE PLATEAU VOLCANIC FIELD","SILVER LAKE DOME","44.34945","44.34945","-111.48596","-111.48596","subaerial","","","RHYOLITE","","","","","QUARTZ","018 - 56","","intermediate zone","","primary","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.7083124596988","","","","","","","","","","","","103.745804650369","467000","24.9235332405511","","","","78.4732201070849","","111.020667905175 \ 114.967773995961","","","0.423795336580267","","","","","","7.55906311739902E-02","0.647083416200193","","","0","","","","","","","","","","","0","0","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"[20953] TROCH J. (2017)","samp. BE SRP 12 018","CONTINENTAL FLOOD BASALT","YELLOWSTONE-SNAKE RIVER PLAIN VOLCANIC PROVINCE / YELLOWSTONE PLATEAU / YELLOWSTONE PLATEAU VOLCANIC FIELD","SILVER LAKE DOME","44.34945","44.34945","-111.48596","-111.48596","subaerial","","","RHYOLITE","","","","","QUARTZ","018 - 57","","intermediate zone","","primary","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.4490487194697","","","","","","","","","","","","106.553726171283","467000","23.5013809448734","","","","0","","119.18552399274 \ 127.050997343004","","","0.392950095430456","","","","","","5.35362633952306E-02","0.513907098147307","","","0","","","","","","","","","","","0","0","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"[20953] TROCH J. (2017)","samp. BE SRP 12 018","CONTINENTAL FLOOD BASALT","YELLOWSTONE-SNAKE RIVER PLAIN VOLCANIC PROVINCE / YELLOWSTONE PLATEAU / YELLOWSTONE PLATEAU VOLCANIC FIELD","SILVER LAKE DOME","44.34945","44.34945","-111.48596","-111.48596","subaerial","","","RHYOLITE","","","","","QUARTZ","018 - 58","","core","","primary","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.3823963834868","","","","","","","","","","","","112.784546869941","467000","23.9488802024828","","","","0","","131.861359462672 \ 139.319472473373","","","0.383603770788072","","","","","","4.89647533749058E-02","0.596136869383777","","","0","","","","","","","","","","","0","0","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"[20953] TROCH J. (2017)","samp. BE SRP 12 018","CONTINENTAL FLOOD BASALT","YELLOWSTONE-SNAKE RIVER PLAIN VOLCANIC PROVINCE / YELLOWSTONE PLATEAU / YELLOWSTONE PLATEAU VOLCANIC FIELD","SILVER LAKE DOME","44.34945","44.34945","-111.48596","-111.48596","subaerial","","","RHYOLITE","","","","","QUARTZ","018 - 60","","core","","primary","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.442273414961","","","","","","","","","","","","112.464479863923","467000","27.5235236523335","","","","0","","131.167216942904 \ 138.204826894294","","","0.51496616726586","","","","","","7.28634177192608E-02","0.410392259004478","","","0","","","","","","","","","","","0","0","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"[20953] TROCH J. (2017)","samp. BE SRP 12 018","CONTINENTAL FLOOD BASALT","YELLOWSTONE-SNAKE RIVER PLAIN VOLCANIC PROVINCE / YELLOWSTONE PLATEAU / YELLOWSTONE PLATEAU VOLCANIC FIELD","SILVER LAKE DOME","44.34945","44.34945","-111.48596","-111.48596","subaerial","","","RHYOLITE","","","","","QUARTZ","018 - 61","","intermediate zone","","primary","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.5938006442483","","","","","","","","","","","","97.1954566880222","467000","26.8791932864959","","","","91.9317376619836","","74.4759869199222 \ 76.4122342486357","","","0.436424580035665","","","","","","0.04714173071861","0","","","0","","","","","","","","","","","0","0","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"[20953] TROCH J. (2017)","samp. BE SRP 12 018","CONTINENTAL FLOOD BASALT","YELLOWSTONE-SNAKE RIVER PLAIN VOLCANIC PROVINCE / YELLOWSTONE PLATEAU / YELLOWSTONE PLATEAU VOLCANIC FIELD","SILVER LAKE DOME","44.34945","44.34945","-111.48596","-111.48596","subaerial","","","RHYOLITE","","","","","QUARTZ","018 - 62","","core","","primary","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.749256285563","","","","","","","","","","","","95.767800600702","467000","27.2406327274886","","","","60.4936780009466","","79.5229795225914 \ 84.1543044762087","","","0.277117638547564","","","","","","4.19999175119208E-02","0","","","0","","","","","","","","","","","0","0","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"[20953] TROCH J. (2017)","samp. BE SRP 12 018","CONTINENTAL FLOOD BASALT","YELLOWSTONE-SNAKE RIVER PLAIN VOLCANIC PROVINCE / YELLOWSTONE PLATEAU / YELLOWSTONE PLATEAU VOLCANIC FIELD","SILVER LAKE DOME","44.34945","44.34945","-111.48596","-111.48596","subaerial","","","RHYOLITE","","","","","QUARTZ","018 - 63","","rim","","primary","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.7509938771323","","","","","","","","","","","","94.3332632715823","467000","24.8518877702224","","","","89.0661914709571","","87.7858562549524 \ 92.5157226882533","","","0.247333521093438","","","","","","3.57844263353471E-02","0.558754192615631","","","0","","","","","","","","","","","0","0","","5.71452744786428E-03","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"[20953] TROCH J. (2017)","samp. BE SRP 12 018","CONTINENTAL FLOOD BASALT","YELLOWSTONE-SNAKE RIVER PLAIN VOLCANIC PROVINCE / YELLOWSTONE PLATEAU / YELLOWSTONE PLATEAU VOLCANIC FIELD","SILVER LAKE DOME","44.34945","44.34945","-111.48596","-111.48596","subaerial","","","RHYOLITE","","","","","QUARTZ","018 - 64","","core","","primary","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.5432205756533","","","","","","","","","","","","109.667997098238","467000","25.277317655496","","","","70.6909296904808","","121.777034725916 \ 130.174459747178","","","0.37786659000304","","","","","","0","0.406987878823476","","","0","","","","","","","","","","","0","8.65549997977266E-03","","4.60858905644063E-03","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"[20953] TROCH J. (2017)","samp. BE SRP 12 018","CONTINENTAL FLOOD BASALT","YELLOWSTONE-SNAKE RIVER PLAIN VOLCANIC PROVINCE / YELLOWSTONE PLATEAU / YELLOWSTONE PLATEAU VOLCANIC FIELD","SILVER LAKE DOME","44.34945","44.34945","-111.48596","-111.48596","subaerial","","","RHYOLITE","","","","","QUARTZ","018 - 65","","rim","","primary","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.9022337951273","","","","","","","","","","","","98.855193820732","467000","26.5204626694622","","","","77.1057885803873","","89.9498178386317 \ 93.2612874941322","","","0.321363894762853","","","","","","5.08567731583475E-02","0","","","0","","","","","","","","","","","0","0","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"[20953] TROCH J. (2017)","samp. BE SRP 12 018","CONTINENTAL FLOOD BASALT","YELLOWSTONE-SNAKE RIVER PLAIN VOLCANIC PROVINCE / YELLOWSTONE PLATEAU / YELLOWSTONE PLATEAU VOLCANIC FIELD","SILVER LAKE DOME","44.34945","44.34945","-111.48596","-111.48596","subaerial","","","RHYOLITE","","","","","QUARTZ","018 - 66","","core","","primary","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","21.1918750793643","","","","","","","","","","","","102.835422055721","467000","27.7523629553073","","","","76.9598716985716","","107.551032785934 \ 111.118291942526","","","0.348840056294147","","","","","","4.17394402403273E-02","0.434141569472397","","","0","","","","","","","","","","","0","0","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"[20953] TROCH J. (2017)","samp. BE SRP 12 018","CONTINENTAL FLOOD BASALT","YELLOWSTONE-SNAKE RIVER PLAIN VOLCANIC PROVINCE / YELLOWSTONE PLATEAU / YELLOWSTONE PLATEAU VOLCANIC FIELD","SILVER LAKE DOME","44.34945","44.34945","-111.48596","-111.48596","subaerial","","","RHYOLITE","","","","","QUARTZ","018 - 67","","rim","","primary","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.7628139172067","","","","","","","","","","","","102.324800995884","467000","23.0537092104752","","","","94.6905638601933","","92.7134870024611 \ 96.4022716073546","","","0.259240059550587","","","","","","4.35861999943403E-02","0.606889152296469","","","0","","","","","","","","","","","0","0","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"[20953] TROCH J. (2017)","samp. BE SRP 12 018","CONTINENTAL FLOOD BASALT","YELLOWSTONE-SNAKE RIVER PLAIN VOLCANIC PROVINCE / YELLOWSTONE PLATEAU / YELLOWSTONE PLATEAU VOLCANIC FIELD","SILVER LAKE DOME","44.34945","44.34945","-111.48596","-111.48596","subaerial","","","RHYOLITE","","","","","QUARTZ","018 - 68","","core","","primary","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.3127126768375","","","","","","","","","","","","104.856189745502","467000","25.5174686515056","","","","120.762222185971","","117.067611284069 \ 122.840637421991","","","0.245172044403969","","","","","","0","0.686899064479276","","","0","","","","","","","","","","","0","0","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"[20953] TROCH J. (2017)","samp. BE SRP 12 018","CONTINENTAL FLOOD BASALT","YELLOWSTONE-SNAKE RIVER PLAIN VOLCANIC PROVINCE / YELLOWSTONE PLATEAU / YELLOWSTONE PLATEAU VOLCANIC FIELD","SILVER LAKE DOME","44.34945","44.34945","-111.48596","-111.48596","subaerial","","","RHYOLITE","","","","","QUARTZ","018 - 69","","intermediate zone","","primary","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.2722423635335","","","","","","","","","","","","104.903689232937","467000","26.53132511403","","","","88.5510022891243","","115.672823335028 \ 119.459963522728","","","0.482400305785176","","","","","","5.22473628063452E-02","0.666549157444303","","","0","","","","","","","","","","","0","0","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"[20953] TROCH J. (2017)","samp. BE SRP 12 018","CONTINENTAL FLOOD BASALT","YELLOWSTONE-SNAKE RIVER PLAIN VOLCANIC PROVINCE / YELLOWSTONE PLATEAU / YELLOWSTONE PLATEAU VOLCANIC FIELD","SILVER LAKE DOME","44.34945","44.34945","-111.48596","-111.48596","subaerial","","","RHYOLITE","","","","","QUARTZ","018 - 72","","rim","","primary","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.071910994215","","","","","","","","","","","","89.2049886666198","467000","24.7128404008833","","","","114.322241678382","","76.9499792846885 \ 78.3021296605841","","","0.277193460115882","","","","","","0","0.440529851927793","","","0","","","","","","","","","","","0","0","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"[20953] TROCH J. (2017)","samp. BE SRP 12 018","CONTINENTAL FLOOD BASALT","YELLOWSTONE-SNAKE RIVER PLAIN VOLCANIC PROVINCE / YELLOWSTONE PLATEAU / YELLOWSTONE PLATEAU VOLCANIC FIELD","SILVER LAKE DOME","44.34945","44.34945","-111.48596","-111.48596","subaerial","","","RHYOLITE","","","","","QUARTZ","018 - 73","","intermediate zone","","primary","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.8122767509466","","","","","","","","","","","","90.2086851253449","467000","26.7746794947168","","","","95.2857576335922","","85.8724435652245 \ 89.6627187229381","","","0.445003961658535","","","","","","0.052461725356395","0.410816202515144","","","0","","","","","","","","","","","0","7.76210773007641E-03","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"[20953] TROCH J. (2017)","samp. BE SRP 12 018","CONTINENTAL FLOOD BASALT","YELLOWSTONE-SNAKE RIVER PLAIN VOLCANIC PROVINCE / YELLOWSTONE PLATEAU / YELLOWSTONE PLATEAU VOLCANIC FIELD","SILVER LAKE DOME","44.34945","44.34945","-111.48596","-111.48596","subaerial","","","RHYOLITE","","","","","QUARTZ","018 - 74","","rim","","primary","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.4793839785132","","","","","","","","","","","","97.2526247522081","467000","25.8963452989918","","","","0","","92.4477161957522 \ 92.8753678675148","","","0.45935924462642","","","","","","5.66809723273281E-02","0.624163911572641","","","0","","","","","","","","","","","0","0","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"[20953] TROCH J. (2017)","samp. BE SRP 12 018","CONTINENTAL FLOOD BASALT","YELLOWSTONE-SNAKE RIVER PLAIN VOLCANIC PROVINCE / YELLOWSTONE PLATEAU / YELLOWSTONE PLATEAU VOLCANIC FIELD","SILVER LAKE DOME","44.34945","44.34945","-111.48596","-111.48596","subaerial","","","RHYOLITE","","","","","QUARTZ","018 - 75","","intermediate zone","","primary","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.8737432090906","","","","","","","","","","","","97.5290915506053","467000","23.2136546214769","","","","0","","92.612278268464 \ 94.5193912254219","","","0.23164973402764","","","","","","5.45839048785583E-02","0.494794348536301","","","0","","","","","","","","","","","0","0","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"[20953] TROCH J. (2017)","samp. BE SRP 12 018","CONTINENTAL FLOOD BASALT","YELLOWSTONE-SNAKE RIVER PLAIN VOLCANIC PROVINCE / YELLOWSTONE PLATEAU / YELLOWSTONE PLATEAU VOLCANIC FIELD","SILVER LAKE DOME","44.34945","44.34945","-111.48596","-111.48596","subaerial","","","RHYOLITE","","","","","QUARTZ","018 - 76","","intermediate zone","","primary","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.155295599257","","","","","","","","","","","","91.4669166127304","467000","24.7507999611158","","","","0","","85.4256802566795 \ 85.8209115562275","","","0.273639045052706","","","","","","0","0.472770211078531","","","0","","","","","","","","","","","0","0","","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"[20953] TROCH J. (2017)","samp. BE SRP 12 018","CONTINENTAL FLOOD BASALT","YELLOWSTONE-SNAKE RIVER PLAIN VOLCANIC PROVINCE / YELLOWSTONE PLATEAU / YELLOWSTONE PLATEAU VOLCANIC FIELD","SILVER LAKE DOME","44.34945","44.34945","-111.48596","-111.48596","subaerial","","","RHYOLITE","","","","","QUARTZ","018 - 77","","intermediate zone","","primary","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.9545673777218","","","","","","","","","","","","85.0112949583384","467000","25.350305814627","","","","93.812435118742","","63.7478129423638 \ 66.2232745259223","","","0.310258794099587","","","","","","0","0.999162659924393","","","0","","","","","","","","","","","0","0","","4.17056654688464E-03","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
